ts,marker_id,color,det_u,det_v,gt_u,gt_v,pixel_err_px,roll_deg,pitch_deg,yaw_deg,gt_depth_geom_m,gt_depth_img_m,da3_depth_m,abs_err_m,jitter_m,gt_x_cam_m,gt_y_cam_m,gt_z_cam_m,blob_area_px,detected
188.687,da3_marker_orange,orange,nan,nan,221,135,nan,-6.163899878943946e-77,5.4859029548211746e-70,-0.0007435412652091131,7.054495334625244,7.132554531097412,nan,nan,nan,7.054495334625244,1.5365008115768433,0.25969988107681274,0,0
188.732,da3_marker_red,red,nan,nan,227,126,nan,-1.5740279972505e-76,-1.1852681581448432e-70,-0.0007435412652091131,7.054499626159668,7.132557392120361,nan,nan,nan,7.054499626159668,1.2165008783340454,0.6795169711112976,0,0
188.732,da3_marker_purple,purple,nan,nan,230,137,nan,-1.5740279972505e-76,-1.1852681581448432e-70,-0.0007435412652091131,7.054501056671143,7.084804534912109,nan,nan,nan,7.054501056671143,1.0965007543563843,0.1795169711112976,0,0
188.732,da3_marker_green,green,nan,nan,232,131,nan,-1.5740279972505e-76,-1.1852681581448432e-70,-0.0007435412652091131,7.054502487182617,7.1325602531433105,nan,nan,nan,7.054502487182617,0.9965008497238159,0.4595169425010681,0,0
188.732,da3_marker_cyan,cyan,nan,nan,211,120,nan,-1.5740279972505e-76,-1.1852681581448432e-70,-0.0007435412652091131,7.054489612579346,7.132547378540039,nan,nan,nan,7.054489612579346,1.996500849723816,0.9795169234275818,0,0
188.732,da3_marker_yellow,yellow,nan,nan,238,131,nan,-1.5740279972505e-76,-1.1852681581448432e-70,-0.0007435412652091131,7.054506301879883,7.132565021514893,nan,nan,nan,7.054506301879883,0.6965008974075317,0.4795169234275818,0,0
188.732,da3_marker_orange,orange,nan,nan,221,135,nan,-1.5740279972505e-76,-1.1852681581448432e-70,-0.0007435412652091131,7.054495334625244,7.132554531097412,nan,nan,nan,7.054495334625244,1.5365008115768433,0.25951701402664185,0,0
188.754,da3_marker_red,red,nan,nan,227,126,nan,-2.38776733207605e-76,-7.1438220400413e-70,-0.0007435412652091131,7.054499626159668,7.132557392120361,nan,nan,nan,7.054499626159668,1.2165008783340454,0.6794148683547974,0,0
188.754,da3_marker_purple,purple,nan,nan,230,137,nan,-2.38776733207605e-76,-7.1438220400413e-70,-0.0007435412652091131,7.054501056671143,7.084866046905518,nan,nan,nan,7.054501056671143,1.0965007543563843,0.17941486835479736,0,0
188.754,da3_marker_green,green,nan,nan,232,131,nan,-2.38776733207605e-76,-7.1438220400413e-70,-0.0007435412652091131,7.054502487182617,7.1325602531433105,nan,nan,nan,7.054502487182617,0.9965008497238159,0.45941483974456787,0,0
188.754,da3_marker_cyan,cyan,nan,nan,211,120,nan,-2.38776733207605e-76,-7.1438220400413e-70,-0.0007435412652091131,7.054489612579346,7.132547378540039,nan,nan,nan,7.054489612579346,1.996500849723816,0.9794148206710815,0,0
188.754,da3_marker_yellow,yellow,nan,nan,238,131,nan,-2.38776733207605e-76,-7.1438220400413e-70,-0.0007435412652091131,7.054506301879883,7.132565021514893,nan,nan,nan,7.054506301879883,0.6965008974075317,0.47941482067108154,0,0
188.754,da3_marker_orange,orange,nan,nan,221,135,nan,-2.38776733207605e-76,-7.1438220400413e-70,-0.0007435412652091131,7.054495334625244,7.132554531097412,nan,nan,nan,7.054495334625244,1.5365008115768433,0.2594149112701416,0,0
188.788,da3_marker_red,red,nan,nan,227,126,nan,-3.0478275368368514e-76,-1.2284496549437536e-69,-0.0007435412652091131,7.054499626159668,7.132557392120361,nan,nan,nan,7.054499626159668,1.2165008783340454,0.6793451309204102,0,0
188.788,da3_marker_purple,purple,nan,nan,230,137,nan,-3.0478275368368514e-76,-1.2284496549437536e-69,-0.0007435412652091131,7.054501056671143,7.0849175453186035,nan,nan,nan,7.054501056671143,1.0965007543563843,0.17934513092041016,0,0
188.788,da3_marker_green,green,nan,nan,232,131,nan,-3.0478275368368514e-76,-1.2284496549437536e-69,-0.0007435412652091131,7.054502487182617,7.1325602531433105,nan,nan,nan,7.054502487182617,0.9965008497238159,0.45934510231018066,0,0
188.788,da3_marker_cyan,cyan,nan,nan,211,120,nan,-3.0478275368368514e-76,-1.2284496549437536e-69,-0.0007435412652091131,7.054489612579346,7.132547378540039,nan,nan,nan,7.054489612579346,1.996500849723816,0.9793450832366943,0,0
188.788,da3_marker_yellow,yellow,nan,nan,238,131,nan,-3.0478275368368514e-76,-1.2284496549437536e-69,-0.0007435412652091131,7.054506301879883,7.132565021514893,nan,nan,nan,7.054506301879883,0.6965008974075317,0.47934508323669434,0,0
188.788,da3_marker_orange,orange,nan,nan,221,135,nan,-3.0478275368368514e-76,-1.2284496549437536e-69,-0.0007435412652091131,7.054495334625244,7.132554531097412,nan,nan,nan,7.054495334625244,1.5365008115768433,0.2593451738357544,0,0
188.836,da3_marker_red,red,nan,nan,227,126,nan,-3.550231224090215e-76,-1.6537938232762718e-69,-0.0007435412652091131,7.054499626159668,7.132557392120361,nan,nan,nan,7.054499626159668,1.2165008783340454,0.6793079972267151,0,0
188.836,da3_marker_purple,purple,nan,nan,230,137,nan,-3.550231224090215e-76,-1.6537938232762718e-69,-0.0007435412652091131,7.054501056671143,7.084927558898926,nan,nan,nan,7.054501056671143,1.0965007543563843,0.1793079972267151,0,0
188.836,da3_marker_green,green,nan,nan,232,131,nan,-3.550231224090215e-76,-1.6537938232762718e-69,-0.0007435412652091131,7.054502487182617,7.1325602531433105,nan,nan,nan,7.054502487182617,0.9965008497238159,0.4593079686164856,0,0
188.836,da3_marker_cyan,cyan,nan,nan,211,120,nan,-3.550231224090215e-76,-1.6537938232762718e-69,-0.0007435412652091131,7.054489612579346,7.132547378540039,nan,nan,nan,7.054489612579346,1.996500849723816,0.9793079495429993,0,0
188.836,da3_marker_yellow,yellow,nan,nan,238,131,nan,-3.550231224090215e-76,-1.6537938232762718e-69,-0.0007435412652091131,7.054506301879883,7.132565021514893,nan,nan,nan,7.054506301879883,0.6965008974075317,0.47930794954299927,0,0
188.836,da3_marker_orange,orange,nan,nan,221,135,nan,-3.550231224090215e-76,-1.6537938232762718e-69,-0.0007435412652091131,7.054495334625244,7.132554531097412,nan,nan,nan,7.054495334625244,1.5365008115768433,0.2593080401420593,0,0
188.869,da3_marker_red,red,nan,nan,227,126,nan,-3.8967180236774624e-76,-1.9870782267331492e-69,-0.0007435412652091131,7.054499626159668,7.132557392120361,nan,nan,nan,7.054499626159668,1.2165008783340454,0.6793886423110962,0,0
188.869,da3_marker_purple,purple,nan,nan,230,137,nan,-3.8967180236774624e-76,-1.9870782267331492e-69,-0.0007435412652091131,7.054501056671143,7.084927558898926,nan,nan,nan,7.054501056671143,1.0965007543563843,0.1793886423110962,0,0
188.869,da3_marker_green,green,nan,nan,232,131,nan,-3.8967180236774624e-76,-1.9870782267331492e-69,-0.0007435412652091131,7.054502487182617,7.1325602531433105,nan,nan,nan,7.054502487182617,0.9965008497238159,0.4593886137008667,0,0
188.869,da3_marker_cyan,cyan,nan,nan,211,120,nan,-3.8967180236774624e-76,-1.9870782267331492e-69,-0.0007435412652091131,7.054489612579346,7.132547378540039,nan,nan,nan,7.054489612579346,1.996500849723816,0.9793885946273804,0,0
188.869,da3_marker_yellow,yellow,nan,nan,238,131,nan,-3.8967180236774624e-76,-1.9870782267331492e-69,-0.0007435412652091131,7.054506301879883,7.132565021514893,nan,nan,nan,7.054506301879883,0.6965008974075317,0.47938859462738037,0,0
188.869,da3_marker_orange,orange,nan,nan,221,135,nan,-3.8967180236774624e-76,-1.9870782267331492e-69,-0.0007435412652091131,7.054495334625244,7.132554531097412,nan,nan,nan,7.054495334625244,1.5365008115768433,0.25938868522644043,0,0
188.902,da3_marker_red,red,nan,nan,227,126,nan,-4.092890360050562e-76,-2.2278030688931635e-69,-0.0007435412652091131,7.054499626159668,7.132557392120361,nan,nan,nan,7.054499626159668,1.2165008783340454,0.6795857548713684,0,0
188.902,da3_marker_purple,purple,nan,nan,230,137,nan,-4.092890360050562e-76,-2.2278030688931635e-69,-0.0007435412652091131,7.054501056671143,7.0849175453186035,nan,nan,nan,7.054501056671143,1.0965007543563843,0.1795857548713684,0,0
188.902,da3_marker_green,green,nan,nan,232,131,nan,-4.092890360050562e-76,-2.2278030688931635e-69,-0.0007435412652091131,7.054502487182617,7.1325602531433105,nan,nan,nan,7.054502487182617,0.9965008497238159,0.4595857262611389,0,0
188.902,da3_marker_cyan,cyan,nan,nan,211,120,nan,-4.092890360050562e-76,-2.2278030688931635e-69,-0.0007435412652091131,7.054489612579346,7.132547378540039,nan,nan,nan,7.054489612579346,1.996500849723816,0.9795857071876526,0,0
188.902,da3_marker_yellow,yellow,nan,nan,238,131,nan,-4.092890360050562e-76,-2.2278030688931635e-69,-0.0007435412652091131,7.054506301879883,7.132565021514893,nan,nan,nan,7.054506301879883,0.6965008974075317,0.4795857071876526,0,0
188.902,da3_marker_orange,orange,nan,nan,221,135,nan,-4.092890360050562e-76,-2.2278030688931635e-69,-0.0007435412652091131,7.054495334625244,7.132554531097412,nan,nan,nan,7.054495334625244,1.5365008115768433,0.25958579778671265,0,0
188.937,da3_marker_red,red,nan,nan,227,126,nan,-4.14871231069425e-76,-2.3785316819675513e-69,-0.0007435412652091131,7.054499626159668,7.132557392120361,nan,nan,nan,7.054499626159668,1.2165008783340454,0.6799534559249878,0,0
188.937,da3_marker_purple,purple,nan,nan,230,137,nan,-4.14871231069425e-76,-2.3785316819675513e-69,-0.0007435412652091131,7.054501056671143,7.084794998168945,nan,nan,nan,7.054501056671143,1.0965007543563843,0.1799534559249878,0,0
188.937,da3_marker_green,green,nan,nan,232,131,nan,-4.14871231069425e-76,-2.3785316819675513e-69,-0.0007435412652091131,7.054502487182617,7.1325602531433105,nan,nan,nan,7.054502487182617,0.9965008497238159,0.4599534273147583,0,0
188.937,da3_marker_cyan,cyan,nan,nan,211,120,nan,-4.14871231069425e-76,-2.3785316819675513e-69,-0.0007435412652091131,7.054489612579346,7.132547378540039,nan,nan,nan,7.054489612579346,1.996500849723816,0.979953408241272,0,0
188.937,da3_marker_yellow,yellow,nan,nan,238,131,nan,-4.14871231069425e-76,-2.3785316819675513e-69,-0.0007435412652091131,7.054506301879883,7.132565021514893,nan,nan,nan,7.054506301879883,0.6965008974075317,0.479953408241272,0,0
188.937,da3_marker_orange,orange,nan,nan,221,135,nan,-4.14871231069425e-76,-2.3785316819675513e-69,-0.0007435412652091131,7.054495334625244,7.132554531097412,nan,nan,nan,7.054495334625244,1.5365008115768433,0.25995349884033203,0,0
188.97,da3_marker_red,red,nan,nan,227,126,nan,-4.0766695418648804e-76,-2.443885975296926e-69,-0.0007435412652091131,7.054499626159668,7.132557392120361,nan,nan,nan,7.054499626159668,1.2165008783340454,0.6804720759391785,0,0
188.97,da3_marker_purple,purple,nan,nan,230,137,nan,-4.0766695418648804e-76,-2.443885975296926e-69,-0.0007435412652091131,7.054501056671143,7.084651947021484,nan,nan,nan,7.054501056671143,1.0965007543563843,0.18047207593917847,0,0
188.97,da3_marker_green,green,nan,nan,232,131,nan,-4.0766695418648804e-76,-2.443885975296926e-69,-0.0007435412652091131,7.054502487182617,7.1325602531433105,nan,nan,nan,7.054502487182617,0.9965008497238159,0.460472047328949,0,0
188.97,da3_marker_cyan,cyan,nan,nan,211,120,nan,-4.0766695418648804e-76,-2.443885975296926e-69,-0.0007435412652091131,7.054489612579346,7.132547378540039,nan,nan,nan,7.054489612579346,1.996500849723816,0.9804720282554626,0,0
188.97,da3_marker_yellow,yellow,nan,nan,238,131,nan,-4.0766695418648804e-76,-2.443885975296926e-69,-0.0007435412652091131,7.054506301879883,7.132565021514893,nan,nan,nan,7.054506301879883,0.6965008974075317,0.48047202825546265,0,0
188.97,da3_marker_orange,orange,nan,nan,221,135,nan,-4.0766695418648804e-76,-2.443885975296926e-69,-0.0007435412652091131,7.054495334625244,7.132554531097412,nan,nan,nan,7.054495334625244,1.5365008115768433,0.2604721188545227,0,0
189.003,da3_marker_red,red,nan,nan,227,126,nan,-3.890694241963861e-76,-2.4299055419625753e-69,-0.0007435412652091131,7.054499626159668,7.132557392120361,nan,nan,nan,7.054499626159668,1.2165008783340454,0.6810098886489868,0,0
189.003,da3_marker_purple,purple,nan,nan,230,137,nan,-3.890694241963861e-76,-2.4299055419625753e-69,-0.0007435412652091131,7.054501056671143,7.084426403045654,nan,nan,nan,7.054501056671143,1.0965007543563843,0.18100988864898682,0,0
189.003,da3_marker_green,green,nan,nan,232,131,nan,-3.890694241963861e-76,-2.4299055419625753e-69,-0.0007435412652091131,7.054502487182617,7.1325602531433105,nan,nan,nan,7.054502487182617,0.9965008497238159,0.4610098600387573,0,0
189.003,da3_marker_cyan,cyan,nan,nan,211,120,nan,-3.890694241963861e-76,-2.4299055419625753e-69,-0.0007435412652091131,7.054489612579346,7.132547378540039,nan,nan,nan,7.054489612579346,1.996500849723816,0.981009840965271,0,0
189.003,da3_marker_yellow,yellow,nan,nan,238,131,nan,-3.890694241963861e-76,-2.4299055419625753e-69,-0.0007435412652091131,7.054506301879883,7.132565021514893,nan,nan,nan,7.054506301879883,0.6965008974075317,0.481009840965271,0,0
189.003,da3_marker_orange,orange,nan,nan,221,135,nan,-3.890694241963861e-76,-2.4299055419625753e-69,-0.0007435412652091131,7.054495334625244,7.132554531097412,nan,nan,nan,7.054495334625244,1.5365008115768433,0.26100993156433105,0,0
189.037,da3_marker_red,red,nan,nan,227,126,nan,-3.6075781123807796e-76,-2.344874557185467e-69,-0.0007435412652091131,7.054499626159668,7.132557392120361,nan,nan,nan,7.054499626159668,1.2165008783340454,0.6815341711044312,0,0
189.037,da3_marker_purple,purple,nan,nan,230,137,nan,-3.6075781123807796e-76,-2.344874557185467e-69,-0.0007435412652091131,7.054501056671143,7.084190845489502,nan,nan,nan,7.054501056671143,1.0965007543563843,0.18153417110443115,0,0
189.037,da3_marker_green,green,nan,nan,232,131,nan,-3.6075781123807796e-76,-2.344874557185467e-69,-0.0007435412652091131,7.054502487182617,7.1325602531433105,nan,nan,nan,7.054502487182617,0.9965008497238159,0.46153414249420166,0,0
189.037,da3_marker_cyan,cyan,nan,nan,211,120,nan,-3.6075781123807796e-76,-2.344874557185467e-69,-0.0007435412652091131,7.054489612579346,7.132547378540039,nan,nan,nan,7.054489612579346,1.996500849723816,0.9815341234207153,0,0
189.037,da3_marker_yellow,yellow,nan,nan,238,131,nan,-3.6075781123807796e-76,-2.344874557185467e-69,-0.0007435412652091131,7.054506301879883,7.132565021514893,nan,nan,nan,7.054506301879883,0.6965008974075317,0.48153412342071533,0,0
189.037,da3_marker_orange,orange,nan,nan,221,135,nan,-3.6075781123807796e-76,-2.344874557185467e-69,-0.0007435412652091131,7.054495334625244,7.132554531097412,nan,nan,nan,7.054495334625244,1.5365008115768433,0.2615342140197754,0,0
189.069,da3_marker_red,red,nan,nan,227,126,nan,-3.2450211192259513e-76,-2.198143003441867e-69,-0.0007435412652091131,7.054499626159668,7.132557392120361,nan,nan,nan,7.054499626159668,1.2165008783340454,0.6819648146629333,0,0
189.069,da3_marker_purple,purple,nan,nan,230,137,nan,-3.2450211192259513e-76,-2.198143003441867e-69,-0.0007435412652091131,7.054501056671143,7.083996295928955,nan,nan,nan,7.054501056671143,1.0965007543563843,0.18196481466293335,0,0
189.069,da3_marker_green,green,nan,nan,232,131,nan,-3.2450211192259513e-76,-2.198143003441867e-69,-0.0007435412652091131,7.054502487182617,7.1325602531433105,nan,nan,nan,7.054502487182617,0.9965008497238159,0.46196478605270386,0,0
189.069,da3_marker_cyan,cyan,nan,nan,211,120,nan,-3.2450211192259513e-76,-2.198143003441867e-69,-0.0007435412652091131,7.054489612579346,7.132547378540039,nan,nan,nan,7.054489612579346,1.996500849723816,0.9819647669792175,0,0
189.069,da3_marker_yellow,yellow,nan,nan,238,131,nan,-3.2450211192259513e-76,-2.198143003441867e-69,-0.0007435412652091131,7.054506301879883,7.132565021514893,nan,nan,nan,7.054506301879883,0.6965008974075317,0.48196476697921753,0,0
189.069,da3_marker_orange,orange,nan,nan,221,135,nan,-3.2450211192259513e-76,-2.198143003441867e-69,-0.0007435412652091131,7.054495334625244,7.132554531097412,nan,nan,nan,7.054495334625244,1.5365008115768433,0.2619648575782776,0,0
189.103,da3_marker_red,red,nan,nan,227,126,nan,-2.8216260686100846e-76,-2.0001523206857852e-69,-0.0007435412652091131,7.054499626159668,7.132557392120361,nan,nan,nan,7.054499626159668,1.2165008783340454,0.682260274887085,0,0
189.103,da3_marker_purple,purple,nan,nan,230,137,nan,-2.8216260686100846e-76,-2.0001523206857852e-69,-0.0007435412652091131,7.054501056671143,7.083821773529053,nan,nan,nan,7.054501056671143,1.0965007543563843,0.18226027488708496,0,0
189.103,da3_marker_green,green,nan,nan,232,131,nan,-2.8216260686100846e-76,-2.0001523206857852e-69,-0.0007435412652091131,7.054502487182617,7.1325602531433105,nan,nan,nan,7.054502487182617,0.9965008497238159,0.46226024627685547,0,0
189.103,da3_marker_cyan,cyan,nan,nan,211,120,nan,-2.8216260686100846e-76,-2.0001523206857852e-69,-0.0007435412652091131,7.054489612579346,7.132547378540039,nan,nan,nan,7.054489612579346,1.996500849723816,0.9822602272033691,0,0
189.103,da3_marker_yellow,yellow,nan,nan,238,131,nan,-2.8216260686100846e-76,-2.0001523206857852e-69,-0.0007435412652091131,7.054506301879883,7.132565021514893,nan,nan,nan,7.054506301879883,0.6965008974075317,0.48226022720336914,0,0
189.103,da3_marker_orange,orange,nan,nan,221,135,nan,-2.8216260686100846e-76,-2.0001523206857852e-69,-0.0007435412652091131,7.054495334625244,7.132554531097412,nan,nan,nan,7.054495334625244,1.5365008115768433,0.2622603178024292,0,0
189.136,da3_marker_red,red,nan,nan,227,126,nan,-2.3566817879983003e-76,-1.7623299294274258e-69,-0.0007435412652091131,7.054499626159668,7.132557392120361,nan,nan,nan,7.054499626159668,1.2165008783340454,0.6824837327003479,0,0
189.136,da3_marker_purple,purple,nan,nan,230,137,nan,-2.3566817879983003e-76,-1.7623299294274258e-69,-0.0007435412652091131,7.054501056671143,7.0837178230285645,nan,nan,nan,7.054501056671143,1.0965007543563843,0.1824837327003479,0,0
189.136,da3_marker_green,green,nan,nan,232,131,nan,-2.3566817879983003e-76,-1.7623299294274258e-69,-0.0007435412652091131,7.054502487182617,7.1325602531433105,nan,nan,nan,7.054502487182617,0.9965008497238159,0.4624837040901184,0,0
189.136,da3_marker_cyan,cyan,nan,nan,211,120,nan,-2.3566817879983003e-76,-1.7623299294274258e-69,-0.0007435412652091131,7.054489612579346,7.132547378540039,nan,nan,nan,7.054489612579346,1.996500849723816,0.9824836850166321,0,0
189.136,da3_marker_yellow,yellow,nan,nan,238,131,nan,-2.3566817879983003e-76,-1.7623299294274258e-69,-0.0007435412652091131,7.054506301879883,7.132565021514893,nan,nan,nan,7.054506301879883,0.6965008974075317,0.4824836850166321,0,0
189.136,da3_marker_orange,orange,nan,nan,221,135,nan,-2.3566817879983003e-76,-1.7623299294274258e-69,-0.0007435412652091131,7.054495334625244,7.132554531097412,nan,nan,nan,7.054495334625244,1.5365008115768433,0.26248377561569214,0,0
189.17,da3_marker_red,red,nan,nan,227,126,nan,-1.8689845397713573e-76,-1.4963279195633248e-69,-0.0007435412652091131,7.054499626159668,7.132557392120361,nan,nan,nan,7.054499626159668,1.2165008783340454,0.6827563047409058,0,0
189.17,da3_marker_purple,purple,nan,nan,230,137,nan,-1.8689845397713573e-76,-1.4963279195633248e-69,-0.0007435412652091131,7.054501056671143,7.083627700805664,nan,nan,nan,7.054501056671143,1.0965007543563843,0.18275630474090576,0,0
189.17,da3_marker_green,green,nan,nan,232,131,nan,-1.8689845397713573e-76,-1.4963279195633248e-69,-0.0007435412652091131,7.054502487182617,7.1325602531433105,nan,nan,nan,7.054502487182617,0.9965008497238159,0.46275627613067627,0,0
189.17,da3_marker_cyan,cyan,nan,nan,211,120,nan,-1.8689845397713573e-76,-1.4963279195633248e-69,-0.0007435412652091131,7.054489612579346,7.132547378540039,nan,nan,nan,7.054489612579346,1.996500849723816,0.9827562570571899,0,0
189.17,da3_marker_yellow,yellow,nan,nan,238,131,nan,-1.8689845397713573e-76,-1.4963279195633248e-69,-0.0007435412652091131,7.054506301879883,7.132565021514893,nan,nan,nan,7.054506301879883,0.6965008974075317,0.48275625705718994,0,0
189.17,da3_marker_orange,orange,nan,nan,221,135,nan,-1.8689845397713573e-76,-1.4963279195633248e-69,-0.0007435412652091131,7.054495334625244,7.132554531097412,nan,nan,nan,7.054495334625244,1.5365008115768433,0.26275634765625,0,0
189.203,da3_marker_red,red,nan,nan,227,126,nan,-1.3751337909583061e-76,-1.212743209896241e-69,-0.0007435412652091131,7.054499626159668,7.132557392120361,nan,nan,nan,7.054499626159668,1.2165008783340454,0.6830193996429443,0,0
189.203,da3_marker_purple,purple,nan,nan,230,137,nan,-1.3751337909583061e-76,-1.212743209896241e-69,-0.0007435412652091131,7.054501056671143,7.083504676818848,nan,nan,nan,7.054501056671143,1.0965007543563843,0.18301939964294434,0,0
189.203,da3_marker_green,green,nan,nan,232,131,nan,-1.3751337909583061e-76,-1.212743209896241e-69,-0.0007435412652091131,7.054502487182617,7.132561206817627,nan,nan,nan,7.054502487182617,0.9965008497238159,0.46301937103271484,0,0
189.203,da3_marker_cyan,cyan,nan,nan,211,120,nan,-1.3751337909583061e-76,-1.212743209896241e-69,-0.0007435412652091131,7.054489612579346,7.132547378540039,nan,nan,nan,7.054489612579346,1.996500849723816,0.9830193519592285,0,0
189.203,da3_marker_yellow,yellow,nan,nan,238,131,nan,-1.3751337909583061e-76,-1.212743209896241e-69,-0.0007435412652091131,7.054506301879883,7.132565021514893,nan,nan,nan,7.054506301879883,0.6965008974075317,0.4830193519592285,0,0
189.203,da3_marker_orange,orange,nan,nan,221,135,nan,-1.3751337909583061e-76,-1.212743209896241e-69,-0.0007435412652091131,7.054495334625244,7.132554531097412,nan,nan,nan,7.054495334625244,1.5365008115768433,0.2630194425582886,0,0
189.236,da3_marker_red,red,nan,nan,227,126,nan,-8.906206197159206e-77,-9.219528712833443e-70,-0.0007435412652091131,7.054499626159668,7.132557392120361,nan,nan,nan,7.054499626159668,1.2165008783340454,0.6833339333534241,0,0
189.236,da3_marker_purple,purple,nan,nan,230,137,nan,-8.906206197159206e-77,-9.219528712833443e-70,-0.0007435412652091131,7.054501056671143,7.083406448364258,nan,nan,nan,7.054501056671143,1.0965007543563843,0.18333393335342407,0,0
189.236,da3_marker_green,green,nan,nan,232,131,nan,-8.906206197159206e-77,-9.219528712833443e-70,-0.0007435412652091131,7.054502487182617,7.132561206817627,nan,nan,nan,7.054502487182617,0.9965008497238159,0.4633339047431946,0,0
189.236,da3_marker_cyan,cyan,nan,nan,211,120,nan,-8.906206197159206e-77,-9.219528712833443e-70,-0.0007435412652091131,7.054489612579346,7.132547378540039,nan,nan,nan,7.054489612579346,1.996500849723816,0.9833338856697083,0,0
189.236,da3_marker_yellow,yellow,nan,nan,238,130,nan,-8.906206197159206e-77,-9.219528712833443e-70,-0.0007435412652091131,7.054506301879883,7.132565975189209,nan,nan,nan,7.054506301879883,0.6965008974075317,0.48333388566970825,0,0
189.236,da3_marker_orange,orange,nan,nan,221,135,nan,-8.906206197159206e-77,-9.219528712833443e-70,-0.0007435412652091131,7.054495334625244,7.132554531097412,nan,nan,nan,7.054495334625244,1.5365008115768433,0.2633339762687683,0,0
189.269,da3_marker_red,red,nan,nan,227,126,nan,-4.2897612722171855e-77,-6.334061524689487e-70,-0.0007435412652091131,7.054499626159668,7.132557392120361,nan,nan,nan,7.054499626159668,1.2165008783340454,0.6837272644042969,0,0
189.269,da3_marker_purple,purple,nan,nan,230,137,nan,-4.2897612722171855e-77,-6.334061524689487e-70,-0.0007435412652091131,7.054501056671143,7.0832695960998535,nan,nan,nan,7.054501056671143,1.0965007543563843,0.18372726440429688,0,0
189.269,da3_marker_green,green,nan,nan,232,131,nan,-4.2897612722171855e-77,-6.334061524689487e-70,-0.0007435412652091131,7.054502487182617,7.132561206817627,nan,nan,nan,7.054502487182617,0.9965008497238159,0.4637272357940674,0,0
189.269,da3_marker_cyan,cyan,nan,nan,211,120,nan,-4.2897612722171855e-77,-6.334061524689487e-70,-0.0007435412652091131,7.054489612579346,7.132547378540039,nan,nan,nan,7.054489612579346,1.996500849723816,0.983727216720581,0,0
189.269,da3_marker_yellow,yellow,nan,nan,238,130,nan,-4.2897612722171855e-77,-6.334061524689487e-70,-0.0007435412652091131,7.054506301879883,7.132565975189209,nan,nan,nan,7.054506301879883,0.6965008974075317,0.48372721672058105,0,0
189.269,da3_marker_orange,orange,nan,nan,221,135,nan,-4.2897612722171855e-77,-6.334061524689487e-70,-0.0007435412652091131,7.054495334625244,7.132554531097412,nan,nan,nan,7.054495334625244,1.5365008115768433,0.2637273073196411,0,0
