ts,marker_id,color,det_u,det_v,gt_u,gt_v,pixel_err_px,roll_deg,pitch_deg,yaw_deg,gt_depth_geom_m,gt_depth_img_m,da3_depth_m,abs_err_m,jitter_m,gt_x_cam_m,gt_y_cam_m,gt_z_cam_m,blob_area_px,detected
4252.273,da3_marker_cyan,cyan,165.42635869565217,97.94927536231884,166,99,1.1971159552374524,-4.961554978308754e-23,0.0010139024210439561,-0.0002906012155984548,3.394827365875244,3.3898284435272217,5.16015625,1.7653288841247559,0.1015625,3.394827365875244,1.9976545572280884,0.9820365905761719,46,1
4252.273,da3_marker_yellow,yellow,221.6426470588235,119.04575163398694,222,120,1.0189656856862663,-4.961554978308754e-23,0.0010139024210439561,-0.0002906012155984548,3.3948426246643066,3.3898422718048096,5.171875,1.7770323753356934,0.09765625,3.3948426246643066,0.697654664516449,0.4820365905761719,51,1
4252.273,da3_marker_orange,orange,185.45624999999998,128.33333333333334,186,129,0.8602955927728855,-4.961554978308754e-23,0.0010139024210439561,-0.0002906012155984548,3.3948423862457275,3.389841318130493,5.1796875,1.7848451137542725,0.09765625,3.3948423862457275,1.5376545190811157,0.26203668117523193,52,1
4252.308,da3_marker_red,red,199.23749999999998,110.44444444444444,200,111,0.9434236722219078,-3.850759087825838e-23,0.0011577548227998556,-0.00029060121559845487,3.3948376178741455,3.3898375034332275,5.26171875,1.8668811321258545,0.09375,3.3948376178741455,1.2176545858383179,0.6817077398300171,45,1
4252.308,da3_marker_purple,purple,204.35625,131.83333333333334,205,133,1.3324883390150564,-3.850759087825838e-23,0.0011577548227998556,-0.00029060121559845487,3.394848585128784,3.38984751701355,5.27734375,1.8824951648712158,0.09765625,3.394848585128784,1.0976544618606567,0.1817077398300171,36,1
4252.308,da3_marker_green,green,208.6875,119.77777777777779,209,121,1.2615400946834023,-3.850759087825838e-23,0.0011577548227998556,-0.00029060121559845487,3.394843339920044,3.3898425102233887,5.265625,1.870781660079956,0.09765625,3.394843339920044,0.9976546168327332,0.4617077112197876,45,1
4252.308,da3_marker_cyan,cyan,165.42635869565217,97.94927536231884,166,99,1.1971159552374524,-3.850759087825838e-23,0.0011577548227998556,-0.00029060121559845487,3.3948278427124023,3.389828681945801,5.25390625,1.8590784072875977,0.09375,3.3948278427124023,1.9976545572280884,0.9817076921463013,46,1
4252.308,da3_marker_yellow,yellow,221.6426470588235,119.04575163398694,222,120,1.0189656856862663,-3.850759087825838e-23,0.0011577548227998556,-0.00029060121559845487,3.3948442935943604,3.3898441791534424,5.265625,1.8707807064056396,0.09375,3.3948442935943604,0.697654664516449,0.48170769214630127,51,1
4252.308,da3_marker_orange,orange,185.41764705882352,128.37908496732027,186,129,0.8512757637244065,-3.850759087825838e-23,0.0011577548227998556,-0.00029060121559845487,3.3948445320129395,3.389843225479126,5.27734375,1.8824992179870605,0.09765625,3.3948445320129395,1.5376545190811157,0.26170778274536133,51,1
4252.341,da3_marker_red,red,199.23749999999998,110.44444444444444,200,111,0.9434236722219078,-3.1842815535198014e-23,0.001264464146628005,-0.0002906012155984548,3.39483904838562,3.3898391723632812,5.265625,1.8707859516143799,0.00390625,3.39483904838562,1.2176545858383179,0.6814916729927063,45,1
4252.341,da3_marker_purple,purple,204.35625,131.83333333333334,205,133,1.3324883390150564,-3.1842815535198014e-23,0.001264464146628005,-0.0002906012155984548,3.394850730895996,3.389849901199341,5.28515625,1.890305519104004,0.0078125,3.394850730895996,1.0976544618606567,0.1814916729927063,36,1
4252.341,da3_marker_green,green,208.6875,119.77777777777779,209,121,1.2615400946834023,-3.1842815535198014e-23,0.001264464146628005,-0.0002906012155984548,3.3948450088500977,3.3898446559906006,5.265625,1.8707799911499023,0.0,3.3948450088500977,0.9976546168327332,0.4614916443824768,45,1
4252.341,da3_marker_cyan,cyan,165.42635869565217,97.94927536231884,166,99,1.1971159552374524,-3.1842815535198014e-23,0.001264464146628005,-0.0002906012155984548,3.3948285579681396,3.38982892036438,5.26171875,1.8668901920318604,0.0078125,3.3948285579681396,1.9976545572280884,0.9814916253089905,46,1
4252.341,da3_marker_yellow,yellow,221.3388586956522,119.05072463768116,222,120,1.1568195787677058,-3.1842815535198014e-23,0.001264464146628005,-0.0002906012155984548,3.394845962524414,3.389845848083496,5.26171875,1.866872787475586,0.00390625,3.394845962524414,0.697654664516449,0.4814916253089905,46,1
4252.341,da3_marker_orange,orange,185.45624999999998,128.33333333333334,186,129,0.8602955927728855,-3.1842815535198014e-23,0.001264464146628005,-0.0002906012155984548,3.3948466777801514,3.389845371246338,5.28125,1.8864033222198486,0.00390625,3.3948466777801514,1.5376545190811157,0.26149171590805054,52,1
4252.399,da3_marker_red,red,199.23749999999998,110.44444444444444,200,111,0.9434236722219078,-3.110228494221002e-23,0.0013338327764316404,-0.0002906012155984553,3.394840717315674,3.3898403644561768,5.26953125,1.8746905326843262,0.00390625,3.394840717315674,1.2176545858383179,0.6813474297523499,45,1
4252.399,da3_marker_purple,purple,204.35625,131.83333333333334,205,133,1.3324883390150564,-3.110228494221002e-23,0.0013338327764316404,-0.0002906012155984553,3.394853115081787,3.3898518085479736,5.29296875,1.898115634918213,0.0078125,3.394853115081787,1.0976544618606567,0.18134742975234985,36,1
4252.399,da3_marker_green,green,208.6875,119.77777777777779,209,121,1.2615400946834023,-3.110228494221002e-23,0.0013338327764316404,-0.0002906012155984553,3.3948471546173096,3.3898463249206543,5.26953125,1.8746840953826904,0.00390625,3.3948471546173096,0.9976546168327332,0.46134740114212036,45,1
4252.399,da3_marker_cyan,cyan,165.42635869565217,97.94927536231884,166,99,1.1971159552374524,-3.110228494221002e-23,0.0013338327764316404,-0.0002906012155984553,3.3948299884796143,3.3898298740386963,5.26953125,1.8747012615203857,0.0078125,3.3948299884796143,1.9976545572280884,0.981347382068634,46,1
4252.399,da3_marker_yellow,yellow,221.38803191489365,119.0,222,120,1.1723928254594271,-3.110228494221002e-23,0.0013338327764316404,-0.0002906012155984553,3.394848108291626,3.3898472785949707,5.27734375,1.882495641708374,0.015625,3.394848108291626,0.697654664516449,0.48134738206863403,47,1
4252.399,da3_marker_orange,orange,185.45624999999998,128.33333333333334,186,129,0.8602955927728855,-3.110228494221002e-23,0.0013338327764316404,-0.0002906012155984553,3.3948488235473633,3.38984751701355,5.28125,1.8864011764526367,0.0,3.3948488235473633,1.5376545190811157,0.2613474726676941,52,1
4252.424,da3_marker_red,red,199.1861413043478,110.4951690821256,200,111,0.9577161542600123,-2.2215917816164575e-23,0.0013666936885958084,-0.0002906012155984552,3.3948426246643066,3.3898417949676514,5.28515625,1.8903136253356934,0.015625,3.3948426246643066,1.2176545858383179,0.6811947822570801,46,1
4252.424,da3_marker_purple,purple,204.35625,131.83333333333334,205,133,1.3324883390150564,-2.2215917816164575e-23,0.0013666936885958084,-0.0002906012155984552,3.394855260848999,3.3898541927337646,5.296875,1.902019739151001,0.00390625,3.394855260848999,1.0976544618606567,0.1811947524547577,36,1
4252.424,da3_marker_green,green,208.6875,119.77777777777779,209,121,1.2615400946834023,-2.2215917816164575e-23,0.0013666936885958084,-0.0002906012155984552,3.3948490619659424,3.389848470687866,5.28515625,1.8903071880340576,0.015625,3.3948490619659424,0.9976546168327332,0.4611947238445282,45,1
4252.424,da3_marker_cyan,cyan,165.42635869565217,97.94927536231884,166,99,1.1971159552374524,-2.2215917816164575e-23,0.0013666936885958084,-0.0002906012155984552,3.394831657409668,3.389831304550171,5.28125,1.886418342590332,0.01171875,3.394831657409668,1.9976545572280884,0.9811947345733643,46,1
4252.424,da3_marker_yellow,yellow,221.3388586956522,119.05072463768116,222,120,1.1568195787677058,-2.2215917816164575e-23,0.0013666936885958084,-0.0002906012155984552,3.394850015640259,3.3898494243621826,5.28515625,1.8903062343597412,0.0078125,3.394850015640259,0.697654664516449,0.48119470477104187,46,1
4252.424,da3_marker_orange,orange,185.45624999999998,128.33333333333334,186,129,0.8602955927728855,-2.2215917816164575e-23,0.0013666936885958084,-0.0002906012155984552,3.394850969314575,3.389849901199341,5.296875,1.9020240306854248,0.015625,3.394850969314575,1.5376545190811157,0.26119479537010193,52,1
4252.458,da3_marker_red,red,199.1861413043478,110.4951690821256,200,111,0.9577161542600123,-1.7772734252920554e-23,0.0013651917673106247,-0.00029060121559845524,3.3948445320129395,3.3898439407348633,5.28125,1.8864054679870605,0.00390625,3.3948445320129395,1.2176545858383179,0.6810461282730103,46,1
4252.458,da3_marker_purple,purple,204.35625,131.83333333333334,205,133,1.3324883390150564,-1.7772734252920554e-23,0.0013651917673106247,-0.00029060121559845524,3.394857168197632,3.3898561000823975,5.296875,1.9020178318023682,0.0,3.394857168197632,1.0976544618606567,0.18104612827301025,36,1
4252.458,da3_marker_green,green,208.6875,119.77777777777779,209,121,1.2615400946834023,-1.7772734252920554e-23,0.0013651917673106247,-0.00029060121559845524,3.394850969314575,3.389850616455078,5.28125,1.8863990306854248,0.00390625,3.394850969314575,0.9976546168327332,0.46104609966278076,45,1
4252.458,da3_marker_cyan,cyan,165.42635869565217,97.94927536231884,166,99,1.1971159552374524,-1.7772734252920554e-23,0.0013651917673106247,-0.00029060121559845524,3.394833564758301,3.3898329734802246,5.27734375,1.8825101852416992,0.00390625,3.394833564758301,1.9976545572280884,0.9810460805892944,46,1
4252.458,da3_marker_yellow,yellow,221.3388586956522,119.05072463768116,222,120,1.1568195787677058,-1.7772734252920554e-23,0.0013651917673106247,-0.00029060121559845524,3.3948519229888916,3.3898515701293945,5.28125,1.8863980770111084,0.00390625,3.3948519229888916,0.697654664516449,0.48104608058929443,46,1
4252.458,da3_marker_orange,orange,185.45624999999998,128.33333333333334,186,129,0.8602955927728855,-1.7772734252920554e-23,0.0013651917673106247,-0.00029060121559845524,3.394852876663208,3.389852285385132,5.28125,1.886397123336792,0.015625,3.394852876663208,1.5376545190811157,0.2610461711883545,52,1
4252.491,da3_marker_red,red,199.1861413043478,110.4951690821256,200,111,0.9577161542600123,-1.1107958907923662e-23,0.0013319505147288931,-0.0002906012155984553,3.3948466777801514,3.389845609664917,5.328125,1.9332783222198486,0.046875,3.3948466777801514,1.2176545858383179,0.6807947754859924,46,1
4252.491,da3_marker_purple,purple,204.35625,131.83333333333334,205,133,1.3324883390150564,-1.1107958907923662e-23,0.0013319505147288931,-0.0002906012155984553,3.3948588371276855,3.389857769012451,5.34765625,1.9527974128723145,0.05078125,3.3948588371276855,1.0976544618606567,0.18079477548599243,36,1
4252.491,da3_marker_green,green,208.6361413043478,119.82850241545894,209,121,1.2267027924429175,-1.1107958907923662e-23,0.0013319505147288931,-0.0002906012155984553,3.394852876663208,3.389852285385132,5.3203125,1.925459623336792,0.0390625,3.394852876663208,0.9976546168327332,0.46079474687576294,46,1
4252.491,da3_marker_cyan,cyan,165.42635869565217,97.94927536231884,166,99,1.1971159552374524,-1.1107958907923662e-23,0.0013319505147288931,-0.0002906012155984553,3.3948357105255127,3.389834403991699,5.31640625,1.9215705394744873,0.0390625,3.3948357105255127,1.9976545572280884,0.9807947278022766,46,1
4252.491,da3_marker_yellow,yellow,221.3388586956522,119.05072463768116,222,120,1.1568195787677058,-1.1107958907923662e-23,0.0013319505147288931,-0.0002906012155984553,3.3948538303375244,3.389853000640869,5.3203125,1.9254586696624756,0.0390625,3.3948538303375244,0.697654664516449,0.4807947278022766,46,1
4252.491,da3_marker_orange,orange,185.49485294117648,128.37908496732027,186,129,0.8004430203616815,-1.1107958907923662e-23,0.0013319505147288931,-0.0002906012155984553,3.394854784011841,3.3898537158966064,5.3359375,1.9410827159881592,0.0546875,3.394854784011841,1.5376545190811157,0.26079481840133667,51,1
4252.523,da3_marker_red,red,199.1861413043478,110.4951690821256,200,111,0.9577161542600123,-1.1848489501497469e-23,0.001270680530676135,-0.00029060121559845573,3.394848585128784,3.38984751701355,5.25,1.8551514148712158,0.078125,3.394848585128784,1.2176545858383179,0.6804600358009338,46,1
4252.523,da3_marker_purple,purple,204.35625,131.83333333333334,205,133,1.3324883390150564,-1.1848489501497469e-23,0.001270680530676135,-0.00029060121559845573,3.39486026763916,3.389859676361084,5.265625,1.8707647323608398,0.08203125,3.39486026763916,1.0976544618606567,0.18046005070209503,36,1
4252.523,da3_marker_green,green,208.6361413043478,119.82850241545894,209,121,1.2267027924429175,-1.1848489501497469e-23,0.001270680530676135,-0.00029060121559845573,3.3948545455932617,3.3898539543151855,5.25390625,1.8590517044067383,0.06640625,3.3948545455932617,0.9976546168327332,0.46046000719070435,46,1
4252.523,da3_marker_cyan,cyan,165.42635869565217,97.94927536231884,166,99,1.1971159552374524,-1.1848489501497469e-23,0.001270680530676135,-0.00029060121559845573,3.3948380947113037,3.3898367881774902,5.23828125,1.8434431552886963,0.078125,3.3948380947113037,1.9976545572280884,0.980459988117218,46,1
4252.523,da3_marker_yellow,yellow,221.3388586956522,119.05072463768116,222,120,1.1568195787677058,-1.1848489501497469e-23,0.001270680530676135,-0.00029060121559845573,3.394855499267578,3.389854669570923,5.26171875,1.8668632507324219,0.05859375,3.394855499267578,0.697654664516449,0.480459988117218,46,1
4252.523,da3_marker_orange,orange,185.49485294117648,128.37908496732027,186,129,0.8004430203616815,-1.1848489501497469e-23,0.001270680530676135,-0.00029060121559845573,3.3948562145233154,3.38985538482666,5.26171875,1.8668625354766846,0.07421875,3.3948562145233154,1.5376545190811157,0.2604600787162781,51,1
4252.558,da3_marker_red,red,199.1861413043478,110.4951690821256,200,111,0.9577161542600123,-1.444034657949147e-23,0.0011858038657229942,-0.0002906012155984558,3.394850730895996,3.3898494243621826,5.265625,1.870774269104004,0.015625,3.394850730895996,1.2176545858383179,0.6801299452781677,46,1
4252.558,da3_marker_purple,purple,204.35625,131.83333333333334,205,133,1.3324883390150564,-1.444034657949147e-23,0.0011858038657229942,-0.0002906012155984558,3.3948616981506348,3.389861583709717,5.28125,1.8863883018493652,0.015625,3.3948616981506348,1.0976544618606567,0.18012993037700653,36,1
4252.558,da3_marker_green,green,208.6361413043478,119.82850241545894,209,121,1.2267027924429175,-1.444034657949147e-23,0.0011858038657229942,-0.0002906012155984558,3.3948564529418945,3.3898558616638184,5.265625,1.8707685470581055,0.01171875,3.3948564529418945,0.9976546168327332,0.46012991666793823,46,1
4252.558,da3_marker_cyan,cyan,165.42635869565217,97.94927536231884,166,99,1.1971159552374524,-1.444034657949147e-23,0.0011858038657229942,-0.0002906012155984558,3.394840717315674,3.3898394107818604,5.25390625,1.8590655326843262,0.015625,3.394840717315674,1.9976545572280884,0.9801298975944519,46,1
4252.558,da3_marker_yellow,yellow,221.3388586956522,119.05072463768116,222,120,1.1568195787677058,-1.444034657949147e-23,0.0011858038657229942,-0.0002906012155984558,3.394857406616211,3.389857053756714,5.265625,1.870767593383789,0.00390625,3.394857406616211,0.697654664516449,0.4801298975944519,46,1
4252.558,da3_marker_orange,orange,185.49485294117648,128.37908496732027,186,129,0.8004430203616815,-1.444034657949147e-23,0.0011858038657229942,-0.0002906012155984558,3.39485764503479,3.3898568153381348,5.26953125,1.87467360496521,0.0078125,3.39485764503479,1.5376545190811157,0.26012998819351196,51,1
4252.592,da3_marker_red,red,199.1861413043478,110.4951690821256,200,111,0.9577161542600123,-9.626897719315147e-24,0.0010817900978342075,-0.00029060121559845573,3.394852876663208,3.3898513317108154,5.26171875,1.866865873336792,0.00390625,3.394852876663208,1.2176545858383179,0.6798176765441895,46,1
4252.592,da3_marker_purple,purple,204.35625,131.83333333333334,205,133,1.3324883390150564,-9.626897719315147e-24,0.0010817900978342075,-0.00029060121559845573,3.3948631286621094,3.3898627758026123,5.26953125,1.8746681213378906,0.01171875,3.3948631286621094,1.0976544618606567,0.17981770634651184,36,1
4252.592,da3_marker_green,green,208.6875,119.87706855791963,209,121,1.16560339464704,-9.626897719315147e-24,0.0010817900978342075,-0.00029060121559845573,3.3948583602905273,3.389857769012451,5.26171875,1.8668603897094727,0.00390625,3.3948583602905273,0.9976546168327332,0.45981767773628235,47,1
4252.592,da3_marker_cyan,cyan,165.42635869565217,97.94927536231884,166,99,1.1971159552374524,-9.626897719315147e-24,0.0010817900978342075,-0.00029060121559845573,3.394843339920044,3.3898417949676514,5.25,1.855156660079956,0.00390625,3.394843339920044,1.9976545572280884,0.9798176288604736,46,1
4252.592,da3_marker_yellow,yellow,221.3388586956522,119.05072463768116,222,120,1.1568195787677058,-9.626897719315147e-24,0.0010817900978342075,-0.00029060121559845573,3.3948593139648438,3.3898587226867676,5.26171875,1.8668594360351562,0.00390625,3.3948593139648438,0.697654664516449,0.479817658662796,46,1
4252.592,da3_marker_orange,orange,185.49485294117648,128.37908496732027,186,129,0.8004430203616815,-9.626897719315147e-24,0.0010817900978342075,-0.00029060121559845573,3.3948590755462646,3.3898582458496094,5.26953125,1.8746721744537354,0.0,3.3948590755462646,1.5376545190811157,0.2598177492618561,51,1
4252.626,da3_marker_red,red,199.1861413043478,110.4951690821256,200,111,0.9577161542600123,-7.035040640778629e-24,0.0009634379467779776,-0.0002906012155984552,3.39485502243042,3.3898539543151855,5.2109375,1.81608247756958,0.05078125,3.39485502243042,1.2176545858383179,0.6796128749847412,46,1
4252.626,da3_marker_purple,purple,204.35625,131.83333333333334,205,133,1.3324883390150564,-7.035040640778629e-24,0.0009634379467779776,-0.0002906012155984552,3.394864082336426,3.3898634910583496,5.23046875,1.8356046676635742,0.0390625,3.394864082336426,1.0976544618606567,0.17961286008358002,36,1
4252.626,da3_marker_green,green,208.6875,119.87706855791963,209,121,1.16560339464704,-7.035040640778629e-24,0.0009634379467779776,-0.0002906012155984552,3.394860029220581,3.3898587226867676,5.2109375,1.816077470779419,0.05078125,3.394860029220581,0.9976546168327332,0.45961281657218933,47,1
4252.626,da3_marker_cyan,cyan,165.42635869565217,97.94927536231884,166,99,1.1971159552374524,-7.035040640778629e-24,0.0009634379467779776,-0.0002906012155984552,3.394846200942993,3.3898444175720215,5.1953125,1.8004662990570068,0.0546875,3.394846200942993,1.9976545572280884,0.9796128273010254,46,1
4252.626,da3_marker_yellow,yellow,221.3451219512195,119.34146341463415,222,120,0.9287279973382175,-7.035040640778629e-24,0.0009634379467779776,-0.0002906012155984552,3.3948609828948975,3.389860153198242,5.2109375,1.8160765171051025,0.05078125,3.3948609828948975,0.697654664516449,0.479612797498703,41,1
4252.626,da3_marker_orange,orange,185.49485294117648,128.37908496732027,186,129,0.8004430203616815,-7.035040640778629e-24,0.0009634379467779776,-0.0002906012155984552,3.3948605060577393,3.389859676361084,5.21875,1.8238894939422607,0.05078125,3.3948605060577393,1.5376545190811157,0.25961288809776306,51,1
4252.657,da3_marker_red,red,199.23749999999998,110.54373522458629,200,111,0.8885852774401304,-5.553979453051395e-24,0.0008353588252312227,-0.00029060121559845487,3.3948569297790527,3.3898556232452393,5.1953125,1.8004555702209473,0.015625,3.3948569297790527,1.2176545858383179,0.679548978805542,47,1
4252.657,da3_marker_purple,purple,204.35625,131.83333333333334,205,133,1.3324883390150564,-5.553979453051395e-24,0.0008353588252312227,-0.00029060121559845487,3.394865036010742,3.3898651599884033,5.2109375,1.8160724639892578,0.01953125,3.394865036010742,1.0976544618606567,0.17954900860786438,36,1
4252.657,da3_marker_green,green,208.6875,119.87706855791963,209,121,1.16560339464704,-5.553979453051395e-24,0.0008353588252312227,-0.00029060121559845487,3.3948614597320557,3.3898608684539795,5.1953125,1.8004510402679443,0.015625,3.3948614597320557,0.9976546168327332,0.4595489799976349,47,1
4252.657,da3_marker_cyan,cyan,165.42635869565217,97.94927536231884,166,99,1.1971159552374524,-5.553979453051395e-24,0.0008353588252312227,-0.00029060121559845487,3.3948488235473633,3.3898470401763916,5.1875,1.7926511764526367,0.0078125,3.3948488235473633,1.9976545572280884,0.9795489311218262,46,1
4252.657,da3_marker_yellow,yellow,221.3388586956522,119.05072463768116,222,120,1.1568195787677058,-5.553979453051395e-24,0.0008353588252312227,-0.00029060121559845487,3.394862651824951,3.389861822128296,5.1953125,1.8004498481750488,0.015625,3.394862651824951,0.697654664516449,0.47954896092414856,46,1
4252.657,da3_marker_orange,orange,185.49485294117648,128.37908496732027,186,129,0.8004430203616815,-5.553979453051395e-24,0.0008353588252312227,-0.00029060121559845487,3.3948614597320557,3.3898611068725586,5.19921875,1.8043572902679443,0.01953125,3.3948614597320557,1.5376545190811157,0.2595490515232086,51,1
4252.695,da3_marker_red,red,199.23749999999998,110.54373522458629,200,111,0.8885852774401304,-2.5918570780096422e-24,0.0007018660524519237,-0.00029060121559845465,3.3948588371276855,3.389857292175293,5.23046875,1.8356099128723145,0.03515625,3.3948588371276855,1.2176545858383179,0.6795991063117981,47,1
4252.695,da3_marker_purple,purple,204.35625,131.83333333333334,205,133,1.3324883390150564,-2.5918570780096422e-24,0.0007018660524519237,-0.00029060121559845465,3.3948657512664795,3.3898656368255615,5.23828125,1.8434154987335205,0.02734375,3.3948657512664795,1.0976544618606567,0.1795990914106369,36,1
4252.695,da3_marker_green,green,208.6875,119.87706855791963,209,121,1.16560339464704,-2.5918570780096422e-24,0.0007018660524519237,-0.00029060121559845465,3.394862651824951,3.389862298965454,5.22265625,1.8277935981750488,0.02734375,3.394862651824951,0.9976546168327332,0.4595990478992462,47,1
