ts,marker_id,color,det_u,det_v,gt_u,gt_v,pixel_err_px,roll_deg,pitch_deg,yaw_deg,gt_depth_geom_m,gt_depth_img_m,da3_depth_m,da3_lin_m,da3_quad_m,err_raw_m,err_lin_m,err_quad_m,jitter_m,gt_x_cam_m,gt_y_cam_m,gt_z_cam_m,blob_area_px,detected
1004.154,da3_elev_marker_purple,purple,nan,nan,203,141,nan,1.29592853890759E-23,9.35333063158287E-10,91.8793231849253,13.0720520019531,10,nan,nan,nan,13.0720520019531,4.43140935897827,-0.0619036555290222,0,0,,,,
1004.154,da3_elev_marker_green,green,nan,nan,259,135,nan,1.29592853890759E-23,9.35333063158287E-10,91.8793231849253,12.906439781189,10,nan,nan,nan,12.906439781189,-0.615874171257019,0.468096315860748,0,0,,,,
1004.154,da3_elev_marker_cyan,cyan,nan,nan,261,129,nan,1.29592853890759E-23,9.35333063158287E-10,91.8793231849253,12.9015207290649,10,nan,nan,nan,12.9015207290649,-0.765793561935425,0.988096296787262,0,0,,,,
1004.154,da3_elev_marker_yellow,yellow,nan,nan,232,119,nan,1.29592853890759E-23,9.35333063158287E-10,91.8793231849253,12.9867858886719,10,nan,nan,nan,12.9867858886719,1.83280825614929,1.88809633255005,0,0,,,,
1004.154,da3_elev_marker_orange,orange,nan,nan,235,139,nan,1.29592853890759E-23,9.35333063158287E-10,91.8793231849253,12.9769477844238,10,nan,nan,nan,12.9769477844238,1.53296947479248,0.0880963206291199,0,0,,,,
1004.182,da3_elev_marker_red,red,nan,nan,201,133,nan,1.22187547954144E-23,8.64129771280319E-10,91.8793231849253,13.0769710540771,10,nan,nan,nan,13.0769710540771,4.58132839202881,0.688188195228577,0,0,,,,
1004.182,da3_elev_marker_purple,purple,nan,nan,203,141,nan,1.22187547954144E-23,8.64129771280319E-10,91.8793231849253,13.0720520019531,10,nan,nan,nan,13.0720520019531,4.43140935897827,-0.0618118047714233,0,0,,,,
1004.182,da3_elev_marker_green,green,nan,nan,259,135,nan,1.22187547954144E-23,8.64129771280319E-10,91.8793231849253,12.906439781189,10,nan,nan,nan,12.906439781189,-0.615874171257019,0.468188166618347,0,0,,,,
1004.182,da3_elev_marker_cyan,cyan,nan,nan,261,129,nan,1.22187547954144E-23,8.64129771280319E-10,91.8793231849253,12.9015207290649,10,nan,nan,nan,12.9015207290649,-0.765793561935425,0.988188147544861,0,0,,,,
1004.182,da3_elev_marker_yellow,yellow,nan,nan,232,119,nan,1.22187547954144E-23,8.64129771280319E-10,91.8793231849253,12.9867858886719,10,nan,nan,nan,12.9867858886719,1.83280825614929,1.88818824291229,0,0,,,,
1004.182,da3_elev_marker_orange,orange,nan,nan,235,139,nan,1.22187547954144E-23,8.64129771280319E-10,91.8793231849253,12.9769477844238,10,nan,nan,nan,12.9769477844238,1.53296947479248,0.0881881713867188,0,0,,,,
1004.214,da3_elev_marker_red,red,nan,nan,201,133,nan,1.10153925807145E-23,7.75174072465558E-10,91.8793231849253,13.0769710540771,10,nan,nan,nan,13.0769710540771,4.58132839202881,0.688275396823883,0,0,,,,
1004.214,da3_elev_marker_purple,purple,nan,nan,203,141,nan,1.10153925807145E-23,7.75174072465558E-10,91.8793231849253,13.0720520019531,10,nan,nan,nan,13.0720520019531,4.43140935897827,-0.0617246031761169,0,0,,,,
1004.214,da3_elev_marker_green,green,nan,nan,259,135,nan,1.10153925807145E-23,7.75174072465558E-10,91.8793231849253,12.906439781189,10,nan,nan,nan,12.906439781189,-0.615874171257019,0.468275368213654,0,0,,,,
1004.214,da3_elev_marker_cyan,cyan,nan,nan,261,129,nan,1.10153925807145E-23,7.75174072465558E-10,91.8793231849253,12.9015207290649,10,nan,nan,nan,12.9015207290649,-0.765793561935425,0.988275349140167,0,0,,,,
1004.214,da3_elev_marker_yellow,yellow,nan,nan,232,119,nan,1.10153925807145E-23,7.75174072465558E-10,91.8793231849253,12.9867858886719,10,nan,nan,nan,12.9867858886719,1.83280825614929,1.88827538490295,0,0,,,,
1004.214,da3_elev_marker_orange,orange,nan,nan,235,139,nan,1.10153925807145E-23,7.75174072465558E-10,91.8793231849253,12.9769477844238,10,nan,nan,nan,12.9769477844238,1.53296947479248,0.0882753729820252,0,0,,,,
1004.249,da3_elev_marker_red,red,nan,nan,201,133,nan,9.62689771759923E-24,6.72935441695575E-10,91.8793231849253,13.0769710540771,10,nan,nan,nan,13.0769710540771,4.58132839202881,0.688392221927643,0,0,,,,
1004.249,da3_elev_marker_purple,purple,nan,nan,203,141,nan,9.62689771759923E-24,6.72935441695575E-10,91.8793231849253,13.0720520019531,10,nan,nan,nan,13.0720520019531,4.43140935897827,-0.0616077780723572,0,0,,,,
1004.249,da3_elev_marker_green,green,nan,nan,259,135,nan,9.62689771759923E-24,6.72935441695575E-10,91.8793231849253,12.906439781189,10,nan,nan,nan,12.906439781189,-0.615874171257019,0.468392193317413,0,0,,,,
1004.249,da3_elev_marker_cyan,cyan,nan,nan,261,129,nan,9.62689771759923E-24,6.72935441695575E-10,91.8793231849253,12.9015207290649,10,nan,nan,nan,12.9015207290649,-0.765793561935425,0.988392174243927,0,0,,,,
1004.249,da3_elev_marker_yellow,yellow,nan,nan,232,119,nan,9.62689771759923E-24,6.72935441695575E-10,91.8793231849253,12.9867858886719,10,nan,nan,nan,12.9867858886719,1.83280825614929,1.88839221000671,0,0,,,,
1004.249,da3_elev_marker_orange,orange,nan,nan,235,139,nan,9.62689771759923E-24,6.72935441695575E-10,91.8793231849253,12.9769477844238,10,nan,nan,nan,12.9769477844238,1.53296947479248,0.0883921980857849,0,0,,,,
1004.281,da3_elev_marker_red,red,nan,nan,201,133,nan,8.33096917869164E-24,5.61724457147966E-10,91.8793231849253,13.0769710540771,10,nan,nan,nan,13.0769710540771,4.58132839202881,0.688509702682495,0,0,,,,
1004.281,da3_elev_marker_purple,purple,nan,nan,203,141,nan,8.33096917869164E-24,5.61724457147966E-10,91.8793231849253,13.0720520019531,10,nan,nan,nan,13.0720520019531,4.43140935897827,-0.0614902973175049,0,0,,,,
1004.281,da3_elev_marker_green,green,nan,nan,259,135,nan,8.33096917869164E-24,5.61724457147966E-10,91.8793231849253,12.906439781189,10,nan,nan,nan,12.906439781189,-0.615874171257019,0.468509674072266,0,0,,,,
1004.281,da3_elev_marker_cyan,cyan,nan,nan,261,129,nan,8.33096917869164E-24,5.61724457147966E-10,91.8793231849253,12.9015207290649,10,nan,nan,nan,12.9015207290649,-0.765793561935425,0.988509654998779,0,0,,,,
1004.281,da3_elev_marker_yellow,yellow,nan,nan,232,119,nan,8.33096917869164E-24,5.61724457147966E-10,91.8793231849253,12.9867858886719,10,nan,nan,nan,12.9867858886719,1.83280825614929,1.88850975036621,0,0,,,,
1004.281,da3_elev_marker_orange,orange,nan,nan,235,139,nan,8.33096917869164E-24,5.61724457147966E-10,91.8793231849253,12.9769477844238,10,nan,nan,nan,12.9769477844238,1.53296947479248,0.0885096788406372,0,0,,,,
1004.315,da3_elev_marker_red,red,nan,nan,201,133,nan,6.89619115347252E-24,4.45626668378401E-10,91.8793231849253,13.0769710540771,10,nan,nan,nan,13.0769710540771,4.58132839202881,0.688557803630829,0,0,,,,
1004.315,da3_elev_marker_purple,purple,nan,nan,203,141,nan,6.89619115347252E-24,4.45626668378401E-10,91.8793231849253,13.0720520019531,10,nan,nan,nan,13.0720520019531,4.43140935897827,-0.0614421963691711,0,0,,,,
1004.315,da3_elev_marker_green,green,nan,nan,259,135,nan,6.89619115347252E-24,4.45626668378401E-10,91.8793231849253,12.906439781189,10,nan,nan,nan,12.906439781189,-0.615874171257019,0.468557775020599,0,0,,,,
1004.315,da3_elev_marker_cyan,cyan,nan,nan,261,129,nan,6.89619115347252E-24,4.45626668378401E-10,91.8793231849253,12.9015207290649,10,nan,nan,nan,12.9015207290649,-0.765793561935425,0.988557755947113,0,0,,,,
1004.315,da3_elev_marker_yellow,yellow,nan,nan,232,119,nan,6.89619115347252E-24,4.45626668378401E-10,91.8793231849253,12.9867858886719,10,nan,nan,nan,12.9867858886719,1.83280825614929,1.88855791091919,0,0,,,,
1004.315,da3_elev_marker_orange,orange,nan,nan,235,139,nan,6.89619115347252E-24,4.45626668378401E-10,91.8793231849253,12.9769477844238,10,nan,nan,nan,12.9769477844238,1.53296947479248,0.088557779788971,0,0,,,,
1004.348,da3_elev_marker_red,red,nan,nan,201,133,nan,5.32256364194188E-24,3.28646773400993E-10,91.8793231849253,13.0769710540771,10,nan,nan,nan,13.0769710540771,4.58132839202881,0.688598692417145,0,0,,,,
1004.348,da3_elev_marker_purple,purple,nan,nan,203,141,nan,5.32256364194188E-24,3.28646773400993E-10,91.8793231849253,13.0720520019531,10,nan,nan,nan,13.0720520019531,4.43140935897827,-0.0614013075828552,0,0,,,,
1004.348,da3_elev_marker_green,green,nan,nan,259,135,nan,5.32256364194188E-24,3.28646773400993E-10,91.8793231849253,12.906439781189,10,nan,nan,nan,12.906439781189,-0.615874171257019,0.468598663806915,0,0,,,,
1004.348,da3_elev_marker_cyan,cyan,nan,nan,261,129,nan,5.32256364194188E-24,3.28646773400993E-10,91.8793231849253,12.9015207290649,10,nan,nan,nan,12.9015207290649,-0.765793561935425,0.988598644733429,0,0,,,,
1004.348,da3_elev_marker_yellow,yellow,nan,nan,232,119,nan,5.32256364194188E-24,3.28646773400993E-10,91.8793231849253,12.9867858886719,10,nan,nan,nan,12.9867858886719,1.83280825614929,1.88859868049622,0,0,,,,
1004.348,da3_elev_marker_orange,orange,nan,nan,235,139,nan,5.32256364194188E-24,3.28646773400993E-10,91.8793231849253,12.9769477844238,10,nan,nan,nan,12.9769477844238,1.53296947479248,0.0885986685752869,0,0,,,,
1004.382,da3_elev_marker_red,red,nan,nan,201,133,nan,3.818360873567E-24,2.14282548261712E-10,91.8793231849253,13.0769710540771,10,nan,nan,nan,13.0769710540771,4.58132839202881,0.688585042953491,0,0,,,,
1004.382,da3_elev_marker_purple,purple,nan,nan,203,141,nan,3.818360873567E-24,2.14282548261712E-10,91.8793231849253,13.0720520019531,10,nan,nan,nan,13.0720520019531,4.43140935897827,-0.0614149570465088,0,0,,,,
1004.382,da3_elev_marker_green,green,nan,nan,259,135,nan,3.818360873567E-24,2.14282548261712E-10,91.8793231849253,12.906439781189,10,nan,nan,nan,12.906439781189,-0.615874171257019,0.468585014343262,0,0,,,,
1004.382,da3_elev_marker_cyan,cyan,nan,nan,261,129,nan,3.818360873567E-24,2.14282548261712E-10,91.8793231849253,12.9015207290649,10,nan,nan,nan,12.9015207290649,-0.765793561935425,0.988584995269775,0,0,,,,
1004.382,da3_elev_marker_yellow,yellow,nan,nan,232,119,nan,3.818360873567E-24,2.14282548261712E-10,91.8793231849253,12.9867858886719,10,nan,nan,nan,12.9867858886719,1.83280825614929,1.88858509063721,0,0,,,,
1004.382,da3_elev_marker_orange,orange,nan,nan,235,139,nan,3.818360873567E-24,2.14282548261712E-10,91.8793231849253,12.9769477844238,10,nan,nan,nan,12.9769477844238,1.53296947479248,0.0885850191116333,0,0,,,,
1004.415,da3_elev_marker_red,red,nan,nan,201,133,nan,2.33729968624404E-24,1.05690571734942E-10,91.8793231849253,13.0769710540771,10,nan,nan,nan,13.0769710540771,4.58132839202881,0.688567757606506,0,0,,,,
1004.415,da3_elev_marker_purple,purple,nan,nan,203,141,nan,2.33729968624404E-24,1.05690571734942E-10,91.8793231849253,13.0720520019531,10,nan,nan,nan,13.0720520019531,4.43140935897827,-0.0614322423934937,0,0,,,,
1004.415,da3_elev_marker_green,green,nan,nan,259,135,nan,2.33729968624404E-24,1.05690571734942E-10,91.8793231849253,12.906439781189,10,nan,nan,nan,12.906439781189,-0.615874171257019,0.468567728996277,0,0,,,,
1004.415,da3_elev_marker_cyan,cyan,nan,nan,261,129,nan,2.33729968624404E-24,1.05690571734942E-10,91.8793231849253,12.9015207290649,10,nan,nan,nan,12.9015207290649,-0.765793561935425,0.988567709922791,0,0,,,,
1004.415,da3_elev_marker_yellow,yellow,nan,nan,232,119,nan,2.33729968624404E-24,1.05690571734942E-10,91.8793231849253,12.9867858886719,10,nan,nan,nan,12.9867858886719,1.83280825614929,1.88856780529022,0,0,,,,
1004.415,da3_elev_marker_orange,orange,nan,nan,235,139,nan,2.33729968624404E-24,1.05690571734942E-10,91.8793231849253,12.9769477844238,10,nan,nan,nan,12.9769477844238,1.53296947479248,0.0885677337646484,0,0,,,,
1004.452,da3_elev_marker_red,red,nan,nan,201,133,nan,9.49889584740579E-25,5.4629126472311E-12,91.8793231849253,13.0769710540771,10,nan,nan,nan,13.0769710540771,4.58132839202881,0.688447713851929,0,0,,,,
1004.452,da3_elev_marker_purple,purple,nan,nan,203,141,nan,9.49889584740579E-25,5.4629126472311E-12,91.8793231849253,13.0720520019531,10,nan,nan,nan,13.0720520019531,4.43140935897827,-0.0615522861480713,0,0,,,,
1004.452,da3_elev_marker_green,green,nan,nan,259,135,nan,9.49889584740579E-25,5.4629126472311E-12,91.8793231849253,12.906439781189,10,nan,nan,nan,12.906439781189,-0.615874171257019,0.468447685241699,0,0,,,,
1004.452,da3_elev_marker_cyan,cyan,nan,nan,261,129,nan,9.49889584740579E-25,5.4629126472311E-12,91.8793231849253,12.9015207290649,10,nan,nan,nan,12.9015207290649,-0.765793561935425,0.988447666168213,0,0,,,,
1004.452,da3_elev_marker_yellow,yellow,nan,nan,232,119,nan,9.49889584740579E-25,5.4629126472311E-12,91.8793231849253,12.9867858886719,10,nan,nan,nan,12.9867858886719,1.83280825614929,1.88844776153564,0,0,,,,
1004.452,da3_elev_marker_orange,orange,nan,nan,235,139,nan,9.49889584740579E-25,5.4629126472311E-12,91.8793231849253,12.9769477844238,10,nan,nan,nan,12.9769477844238,1.53296947479248,0.0884476900100708,0,0,,,,
1004.481,da3_elev_marker_red,red,nan,nan,201,133,nan,-3.23982134726897E-25,-8.42761090592325E-11,91.8793231849253,13.0769710540771,10,nan,nan,nan,13.0769710540771,4.58132839202881,0.688249468803406,0,0,,,,
1004.481,da3_elev_marker_purple,purple,nan,nan,203,141,nan,-3.23982134726897E-25,-8.42761090592325E-11,91.8793231849253,13.0720520019531,10,nan,nan,nan,13.0720520019531,4.43140935897827,-0.0617505311965942,0,0,,,,
1004.481,da3_elev_marker_green,green,nan,nan,259,135,nan,-3.23982134726897E-25,-8.42761090592325E-11,91.8793231849253,12.906439781189,10,nan,nan,nan,12.906439781189,-0.615874171257019,0.468249440193176,0,0,,,,
1004.481,da3_elev_marker_cyan,cyan,nan,nan,261,129,nan,-3.23982134726897E-25,-8.42761090592325E-11,91.8793231849253,12.9015207290649,10,nan,nan,nan,12.9015207290649,-0.765793561935425,0.98824942111969,0,0,,,,
1004.481,da3_elev_marker_yellow,yellow,nan,nan,232,119,nan,-3.23982134726897E-25,-8.42761090592325E-11,91.8793231849253,12.9867858886719,10,nan,nan,nan,12.9867858886719,1.83280825614929,1.88824951648712,0,0,,,,
1004.481,da3_elev_marker_orange,orange,nan,nan,235,139,nan,-3.23982134726897E-25,-8.42761090592325E-11,91.8793231849253,12.9769477844238,10,nan,nan,nan,12.9769477844238,1.53296947479248,0.0882494449615479,0,0,,,,
1004.517,da3_elev_marker_red,red,nan,nan,201,133,nan,-1.48106118732296E-24,-1.61945714554018E-10,91.8793231849253,13.0769710540771,10,nan,nan,nan,13.0769710540771,4.58132839202881,0.688077390193939,0,0,,,,
1004.517,da3_elev_marker_purple,purple,nan,nan,203,141,nan,-1.48106118732296E-24,-1.61945714554018E-10,91.8793231849253,13.0720520019531,10,nan,nan,nan,13.0720520019531,4.43140935897827,-0.0619226098060608,0,0,,,,
1004.517,da3_elev_marker_green,green,nan,nan,259,135,nan,-1.48106118732296E-24,-1.61945714554018E-10,91.8793231849253,12.906439781189,10,nan,nan,nan,12.906439781189,-0.615874171257019,0.46807736158371,0,0,,,,
1004.517,da3_elev_marker_cyan,cyan,nan,nan,261,129,nan,-1.48106118732296E-24,-1.61945714554018E-10,91.8793231849253,12.9015207290649,10,nan,nan,nan,12.9015207290649,-0.765793561935425,0.988077342510223,0,0,,,,
1004.517,da3_elev_marker_yellow,yellow,nan,nan,232,119,nan,-1.48106118732296E-24,-1.61945714554018E-10,91.8793231849253,12.9867858886719,10,nan,nan,nan,12.9867858886719,1.83280825614929,1.8880774974823,0,0,,,,
1004.517,da3_elev_marker_orange,orange,nan,nan,235,139,nan,-1.48106118732296E-24,-1.61945714554018E-10,91.8793231849253,12.9769477844238,10,nan,nan,nan,12.9769477844238,1.53296947479248,0.0880773663520813,0,0,,,,
1004.532,da3_elev_marker_red,red,nan,nan,201,133,nan,-2.45300759150365E-24,-2.26491495222676E-10,91.8793231849253,13.0769710540771,10,nan,nan,nan,13.0769710540771,4.58132839202881,0.687942683696747,0,0,,,,
1004.532,da3_elev_marker_purple,purple,nan,nan,203,141,nan,-2.45300759150365E-24,-2.26491495222676E-10,91.8793231849253,13.0720520019531,10,nan,nan,nan,13.0720520019531,4.43140935897827,-0.0620573163032532,0,0,,,,
1004.532,da3_elev_marker_green,green,nan,nan,259,135,nan,-2.45300759150365E-24,-2.26491495222676E-10,91.8793231849253,12.906439781189,10,nan,nan,nan,12.906439781189,-0.615874171257019,0.467942655086517,0,0,,,,
1004.532,da3_elev_marker_cyan,cyan,nan,nan,261,129,nan,-2.45300759150365E-24,-2.26491495222676E-10,91.8793231849253,12.9015207290649,10,nan,nan,nan,12.9015207290649,-0.765793561935425,0.987942636013031,0,0,,,,
1004.532,da3_elev_marker_yellow,yellow,nan,nan,232,119,nan,-2.45300759150365E-24,-2.26491495222676E-10,91.8793231849253,12.9867858886719,10,nan,nan,nan,12.9867858886719,1.83280825614929,1.88794279098511,0,0,,,,
1004.532,da3_elev_marker_orange,orange,nan,nan,235,139,nan,-2.45300759150365E-24,-2.26491495222676E-10,91.8793231849253,12.9769477844238,10,nan,nan,nan,12.9769477844238,1.53296947479248,0.0879426598548889,0,0,,,,
1004.564,da3_elev_marker_red,red,nan,nan,201,133,nan,-3.19353818516513E-24,-2.77326819049208E-10,91.8793231849253,13.0769710540771,10,nan,nan,nan,13.0769710540771,4.58132839202881,0.687795042991638,0,0,,,,
1004.564,da3_elev_marker_purple,purple,nan,nan,203,141,nan,-3.19353818516513E-24,-2.77326819049208E-10,91.8793231849253,13.0720520019531,10,nan,nan,nan,13.0720520019531,4.43140935897827,-0.0622049570083618,0,0,,,,
1004.564,da3_elev_marker_green,green,nan,nan,259,135,nan,-3.19353818516513E-24,-2.77326819049208E-10,91.8793231849253,12.906439781189,10,nan,nan,nan,12.906439781189,-0.615874171257019,0.467795014381409,0,0,,,,
1004.564,da3_elev_marker_cyan,cyan,nan,nan,261,129,nan,-3.19353818516513E-24,-2.77326819049208E-10,91.8793231849253,12.9015207290649,10,nan,nan,nan,12.9015207290649,-0.765793561935425,0.987794995307922,0,0,,,,
1004.564,da3_elev_marker_yellow,yellow,nan,nan,232,119,nan,-3.19353818516513E-24,-2.77326819049208E-10,91.8793231849253,12.9867858886719,10,nan,nan,nan,12.9867858886719,1.83280825614929,1.88779509067535,0,0,,,,
1004.564,da3_elev_marker_orange,orange,nan,nan,235,139,nan,-3.19353818516513E-24,-2.77326819049208E-10,91.8793231849253,12.9769477844238,10,nan,nan,nan,12.9769477844238,1.53296947479248,0.0877950191497803,0,0,,,,
1004.614,da3_elev_marker_red,red,nan,nan,201,133,nan,-3.70265296830739E-24,-3.14333033173645E-10,91.8793231849253,13.0769710540771,10,nan,nan,nan,13.0769710540771,4.58132839202881,0.68760097026825,0,0,,,,
1004.614,da3_elev_marker_purple,purple,nan,nan,203,141,nan,-3.70265296830739E-24,-3.14333033173645E-10,91.8793231849253,13.0720520019531,10,nan,nan,nan,13.0720520019531,4.43140935897827,-0.0623990297317505,0,0,,,,
1004.614,da3_elev_marker_green,green,nan,nan,259,135,nan,-3.70265296830739E-24,-3.14333033173645E-10,91.8793231849253,12.906439781189,10,nan,nan,nan,12.906439781189,-0.615874171257019,0.46760094165802,0,0,,,,
1004.614,da3_elev_marker_cyan,cyan,nan,nan,261,129,nan,-3.70265296830739E-24,-3.14333033173645E-10,91.8793231849253,12.9015207290649,10,nan,nan,nan,12.9015207290649,-0.765793561935425,0.987600922584534,0,0,,,,
1004.614,da3_elev_marker_yellow,yellow,nan,nan,232,119,nan,-3.70265296830739E-24,-3.14333033173645E-10,91.8793231849253,12.9867858886719,10,nan,nan,nan,12.9867858886719,1.83280825614929,1.88760101795197,0,0,,,,
1004.614,da3_elev_marker_orange,orange,nan,nan,235,139,nan,-3.70265296830739E-24,-3.14333033173645E-10,91.8793231849253,12.9769477844238,10,nan,nan,nan,12.9769477844238,1.53296947479248,0.0876009464263916,0,0,,,,
1004.631,da3_elev_marker_red,red,nan,nan,201,133,nan,-4.04977668408621E-24,-3.37924640072398E-10,91.8793231849253,13.0769710540771,10,nan,nan,nan,13.0769710540771,4.58132839202881,0.687497019767761,0,0,,,,
1004.631,da3_elev_marker_purple,purple,nan,nan,203,141,nan,-4.04977668408621E-24,-3.37924640072398E-10,91.8793231849253,13.0720520019531,10,nan,nan,nan,13.0720520019531,4.43140935897827,-0.0625029802322388,0,0,,,,
1004.631,da3_elev_marker_green,green,nan,nan,259,135,nan,-4.04977668408621E-24,-3.37924640072398E-10,91.8793231849253,12.906439781189,10,nan,nan,nan,12.906439781189,-0.615874171257019,0.467496991157532,0,0,,,,
1004.631,da3_elev_marker_cyan,cyan,nan,nan,261,129,nan,-4.04977668408621E-24,-3.37924640072398E-10,91.8793231849253,12.9015207290649,10,nan,nan,nan,12.9015207290649,-0.765793561935425,0.987496972084045,0,0,,,,
1004.631,da3_elev_marker_yellow,yellow,nan,nan,232,119,nan,-4.04977668408621E-24,-3.37924640072398E-10,91.8793231849253,12.9867858886719,10,nan,nan,nan,12.9867858886719,1.83280825614929,1.88749706745148,0,0,,,,
1004.631,da3_elev_marker_orange,orange,nan,nan,235,139,nan,-4.04977668408621E-24,-3.37924640072398E-10,91.8793231849253,12.9769477844238,10,nan,nan,nan,12.9769477844238,1.53296947479248,0.0874969959259033,0,0,,,,
1004.664,da3_elev_marker_red,red,nan,nan,201,133,nan,-4.32747565670927E-24,-3.4880506487431E-10,91.8793231849253,13.0769710540771,10,nan,nan,nan,13.0769710540771,4.58132839202881,0.687504291534424,0,0,,,,
1004.664,da3_elev_marker_purple,purple,nan,nan,203,141,nan,-4.32747565670927E-24,-3.4880506487431E-10,91.8793231849253,13.0720520019531,10,nan,nan,nan,13.0720520019531,4.43140935897827,-0.0624957084655762,0,0,,,,
1004.664,da3_elev_marker_green,green,nan,nan,259,135,nan,-4.32747565670927E-24,-3.4880506487431E-10,91.8793231849253,12.906439781189,10,nan,nan,nan,12.906439781189,-0.615874171257019,0.467504262924194,0,0,,,,
1004.664,da3_elev_marker_cyan,cyan,nan,nan,261,129,nan,-4.32747565670927E-24,-3.4880506487431E-10,91.8793231849253,12.9015207290649,10,nan,nan,nan,12.9015207290649,-0.765793561935425,0.987504243850708,0,0,,,,
