t_sec,x,y,z
1763912768.85564,12.985597099131127,3.263263560657863,3.579638182574088
1763912768.926541,12.985684570291086,3.2630932112126807,3.715837703223453
1763912768.997935,12.985773711122173,3.262917770072146,3.8534887533274556
1763912769.069252,12.985865614470693,3.2627370823567725,3.9925767002183346
1763912769.139704,12.98596117842737,3.26254985425637,4.13307661885713
1763912769.212761,12.986060314466135,3.262354129305052,4.2749759894621
1763912769.275221,12.986162363959199,3.2621492706070674,4.418268865929011
1763912769.333024,12.986267331839505,3.261935150205409,4.562940829965895
1763912769.38908,12.986374383748348,3.261712545474257,4.70896722967566
1763912769.446105,12.986482186820265,3.2614833050888814,4.8563357895894415
1763912769.516537,12.986588680445065,3.26124819930875,5.0050408445226875
1763912769.58755,12.986691169239657,3.2610070816484207,5.155068212150564
1763912769.658761,12.986788661872902,3.260759809953402,5.30640386342015
1763912769.714448,12.986882039891352,3.260505106000987,5.459023490907119
1763912769.769761,12.98697333567156,3.2602421700830533,5.6129255479504305
1763912769.827092,12.98706444005708,3.2599698960456207,5.768102676987628
1763912769.881635,12.987157791301918,3.2596873436947607,5.92453258020917
1763912769.936693,12.987253831389975,3.2593956371887463,6.082191242594894
1763912769.991523,12.98735183123918,3.2590953962590445,6.241077410894133
1763912770.046079,12.987451963078259,3.258788706570228,6.401173729086507
1763912770.114549,12.987553507705895,3.258475866183558,6.562460283843995
1763912770.184234,12.987655841124171,3.2581581897880665,6.724932223585619
1763912770.251993,12.98775900910491,3.257834900127016,6.888576288850643
1763912770.319986,12.987863060867749,3.2575041077463243,7.053379300321361
1763912770.390571,12.987968041022441,3.2571660126666084,7.219328156922468
1763912770.458969,12.98807399585912,3.256820397237143,7.386409850287228
1763912770.515978,12.988181805137371,3.2564679485038615,7.554601129930039
1763912770.572633,12.988292010811,3.2561115645211887,7.72390155895174
1763912770.629318,12.988405389529946,3.2557514386560715,7.89430488736295
1763912770.68643,12.988522618290228,3.2553887927707486,8.065789940286729
1763912770.742879,12.9886437115759,3.2550250391775832,8.238344154334117
1763912770.798991,12.98876868853978,3.254659503630088,8.411955088165769
1763912770.852438,12.988897568021827,3.2542919326327864,8.586610393644328
1763912770.922721,12.989030368993538,3.253922323687996,8.762297801163735
1763912770.991129,12.989167116563888,3.253547968881806,8.939005119770835
1763912771.062034,12.989307830433503,3.253169181184187,9.116720281875068
1763912771.131027,12.989452533682586,3.2527850986025,9.295431303279763
1763912771.201489,12.989601252846063,3.2523937478002147,9.475126326224931
1763912771.268285,12.98975401041689,3.2519952466376734,9.655793538805975
1763912771.324635,12.989910836019412,3.2515870058596885,9.837421238211576
1763912771.380217,12.99007175323456,3.2511694547251113,10.019997834178703
1763912771.436234,12.99023678936322,3.2507418458260298,10.203511832375641
1763912771.506375,12.990405969974141,3.2503046082660716,10.387951847591346
1763912771.576595,12.990579324366331,3.249856994053064,10.573306590527451
1763912771.64517,12.990794658222315,3.249352487040989,10.759584483598339
1763912771.714836,12.991118977029995,3.2487210917187883,10.946769382990635
1763912771.782471,12.991641007143457,3.247875349414238,11.134833760595765
1763912771.852637,12.99246365428197,3.2467166663121585,11.323769051188695
1763912771.905448,12.993665707381775,3.245178472240061,11.513551198849763
1763912771.960929,12.99529444406581,3.2432235748347154,11.704171844753963
1763912772.02205,12.997381158640085,3.2408236217061375,11.895618785711278
1763912772.082778,12.999943443815194,3.237962034252744,12.087890987501188
1763912772.143949,13.002993729258778,3.2346252357682155,12.280975059318319
1763912772.203859,13.00653978470251,3.2308048366557967,12.474851428636704
1763912772.263801,13.010582166362607,3.2265004638572488,12.669509767399052
1763912772.323674,13.015120534029165,3.2217112290773393,12.86493979179376
1763912772.382582,13.020152713909729,3.2164388345419206,13.06113142679042
1763912772.442287,13.025676151252087,3.2106856416049303,13.258085047972173
1763912772.518143,13.031688726072753,3.204453304632801,13.455788735444646
1763912772.593368,13.038187788815657,3.1977440847247722,13.654216729519096
1763912772.667979,13.045170642986358,3.1905605772730556,13.853365148427754
1763912772.727715,13.052635659419856,3.1829060604923223,14.053215960349375
1763912772.78731,13.06058216483662,3.174783992550171,14.25376169373623
1763912772.846822,13.069010439256456,3.166196321237428,14.45500136007904
1763912772.907658,13.077921171179398,3.1571447387154503,14.656925536495491
1763912772.968946,13.087315065829696,3.147628880223202,14.859524824443419
1763912773.029344,13.09719283253624,3.1376489121175735,15.062789940321982
1763912773.088972,13.107554688453437,3.127204911430481,15.266721998259419
1763912773.149123,13.118399974598674,3.1162986560671313,15.471309883945326
1763912773.208911,13.129727126334572,3.104932815761685,15.676536183725185
1763912773.275961,13.141534266800505,3.093108799664357,15.882392047109931
1763912773.353989,13.153821266291189,3.0808279563927865,16.088868673968246
1763912773.430979,13.16658858710568,3.0680900836247442,16.295967626639325
1763912773.491772,13.179836156007967,3.0548960752052174,16.50366785314021
1763912773.55255,13.193565901148693,3.041246247156242,16.711954226619927
1763912773.612557,13.207776576955789,3.027140434420603,16.92082681687888
1763912773.681215,13.22246722196124,3.012579545132115,17.130277322921355
1763912773.759621,13.237636347997807,2.997564351066664,17.340297425412
1763912773.836545,13.253281452921598,2.98209546572105,17.55087900101605
1763912773.895656,13.26940148558223,2.9661733736735107,17.762013902536964
1763912773.95493,13.285995879758008,2.949798410736105,17.97369403741378
1763912774.01452,13.303064067325213,2.9329707490170307,18.185911476989983
1763912774.072591,13.320605968154277,2.9156903914184853,18.398658223693893
1763912774.131878,13.338621647688457,2.897957167526477,18.611926441122762
1763912774.191175,13.357111325016199,2.879770732720738,18.82570832576826
1763912774.250627,13.376076551973142,2.861131361929851,19.0400064865771
1763912774.310711,13.395519131771966,2.8420379408852785,19.254811110885896
1763912774.370765,13.415441498410793,2.8224913306256636,19.470106084418628
1763912774.430397,13.435846001864403,2.802491300943668,19.685873514280388
1763912774.490655,13.456735100662064,2.7820365162405314,19.902107930702545
1763912774.550931,13.47811089758069,2.7611259542463875,20.118810389385313
1763912774.611271,13.499905636091155,2.739756783445096,20.33598426699877
1763912774.680854,13.522007371553117,2.717925769984608,20.55362366835654
1763912774.759511,13.54425004263287,2.6956268833940724,20.771717451963447
1763912774.836231,13.566440658658355,2.67285444036437,20.990263656218374
1763912774.897543,13.588424470507073,2.6496026443048084,21.20925711614237
1763912774.957548,13.610090192604435,2.6258666882868047,21.428689153142063
1763912775.017402,13.631371217413573,2.60164417812559,21.648552033523064
1763912775.076393,13.652223826929866,2.576932845081571,21.868838745451427
1763912775.135276,13.672618496949363,2.5517303878886763,22.08954242968945
1763912775.193393,13.692537138349453,2.526034422177451,22.310656571557402
1763912775.251823,13.711967944430906,2.4998431079886765,22.53218499475643
1763912775.311593,13.730907663170788,2.4731556240872634,22.754119421556123
1763912775.372475,13.749356328831029,2.4459721005313697,22.976445418933412
1763912775.432467,13.767316409823865,2.418292129659686,23.19914672112501
1763912775.510055,13.784790850869461,2.3901160000129655,23.4222195912504
1763912775.586636,13.801783332445526,2.3614429451279166,23.645656405299896
1763912775.66214,13.818298983140927,2.332272084769029,23.86945351717229
1763912775.722675,13.83434219396531,2.3026025809837916,24.093613792364188
1763912775.782122,13.849918509690966,2.2724341825183605,24.31812132666929
1763912775.841651,13.865031589237311,2.2417647031104018,24.542982829813056
1763912775.9174,13.879684372692664,2.210594349337964,24.768199302095738
1763912775.991927,13.893880351242396,2.178922395192778,24.993756791637775
1763912776.065616,13.90762254072668,2.1467470036299114,25.21964988776102
1763912776.126278,13.92091428209402,2.1140656031804723,25.445873152386273
1763912776.185963,13.933758210062216,2.0808740253896567,25.672431435075573
1763912776.245217,13.946156960511425,2.0471688815691653,25.899317312141537
1763912776.305989,13.958112761321384,2.0129498772873675,26.126517097009913
1763912776.366275,13.96962627008869,1.9782163797591177,26.35403591166385
1763912776.425989,13.980698203837086,1.9429667672083522,26.58186652592924
1763912776.485446,13.991328922537752,1.9072007962876816,26.80999539075962
1763912776.545693,14.001519321188747,1.8709173093290477,27.038407158126308
1763912776.605785,14.011267721819602,1.834195770523487,27.2671056303906
1763912776.671194,14.020572774141689,1.7971181805030143,27.49610062973231
1763912776.746197,14.029431120793637,1.7598526230493743,27.725393314548345
1763912776.822216,14.037837510056232,1.7226023538273818,27.954969037360225
1763912776.884602,14.045787332386064,1.6855270926147525,28.184827007560198
1763912776.944909,14.053275510173084,1.6487691260636248,28.414968002821244
1763912777.005125,14.060297416008819,1.6124255702964896,28.645380240706384
1763912777.070717,14.066850764148073,1.576540544108201,28.87606190791989
1763912777.147207,14.072933479494985,1.541142726449603,29.10700695553344
1763912777.22357,14.078544178703478,1.5062532869526135,29.338213213223746
1763912777.283577,14.083681970564625,1.4718787877807118,29.569675050623363
1763912777.343371,14.08834506135548,1.438021204243596,29.80139070747256
1763912777.40293,14.092532215530465,1.404677533654489,30.033354701485422
1763912777.466815,14.0962411995669,1.371840683078947,30.265575806470572
1763912777.542422,14.099470306516706,1.3395051583334594,30.49805684891576
1763912777.619456,14.102218298023649,1.3076655564652815,30.730785718194856
1763912777.682672,14.104483857012344,1.276315702128099,30.963769196895505
1763912777.743727,14.106266580261067,1.2454517423056106,31.197001740066206
1763912777.804063,14.107565480782362,1.2150690828801467,31.430471389336656
1763912777.863769,14.108380817249994,1.1851634406323617,31.664174764934224
1763912777.924137,14.108710821611762,1.1557312897271979,31.898108403239753
1763912777.985068,14.108552990452422,1.1267704024991143,32.132268870920484
1763912778.045599,14.107904866944603,1.098276653210098,32.366652795862166
1763912778.120128,14.106762766264529,1.0702478890369613,32.601256792629854
1763912778.194633,14.10512315203771,1.0426821185119148,32.83607748312838
1763912778.266549,14.102984322932087,1.0155766946444478,33.07111156236159
1763912778.326552,14.10034450549138,0.9889311133931263,33.30636603915254
1763912778.387166,14.097201699869077,0.9627444061477153,33.54183561467776
1763912778.446644,14.093555424632935,0.9370156336657085,33.777508608570876
1763912778.507525,14.089403835728438,0.9117461545202296,34.0133818047572
1763912778.566908,14.084744844978006,0.8869364044326089,34.24944172172436
1763912778.626274,14.079647937963577,0.8625902847088407,34.485709055242125
1763912778.68552,14.07423999238329,0.8387134355783001,34.722188062280104
1763912778.744633,14.068690354278367,0.8153133955146018,34.9588641130206
1763912778.804393,14.063204025646,0.7923987970926707,35.19574554376847
1763912778.87009,14.057953695193957,0.7699761964298746,35.432814109106275
1763912778.947479,14.053058734477073,0.7480496956918253,35.67005900196265
1763912779.024205,14.048598827530702,0.7266218089587364,35.90748500345953
1763912779.085573,14.044621231190568,0.7056957010951938,36.145087936395946
1763912779.146533,14.041150684373427,0.6852739755571714,36.38286389876659
1763912779.207534,14.038191992208453,0.6653600856089907,36.62080994097374
1763912779.274683,14.035744405640934,0.6459561181594855,36.858923314242624
1763912779.351073,14.03380466341552,0.627062736820886,37.09721166711446
1763912779.42747,14.032364590409088,0.6086800648830453,37.33567051959616
1763912779.486364,14.031414918412201,0.5908105560744383,37.57428904144809
1763912779.546219,14.030947495462085,0.5734582483740994,37.813064798876894
1763912779.606067,14.030954507726724,0.5566295308027042,38.05200440817423
1763912779.672787,14.03142795990906,0.5403301267277371,38.29108979481123
1763912779.748735,14.032360226543585,0.5245654458457096,38.530316632208276
1763912779.823546,14.033744089028994,0.5093386581839449,38.76970135265535
1763912779.884325,14.035571643067318,0.494651576297813,39.0092395729032
1763912779.943335,14.03783561813027,0.48050386276727003,39.2489205973252
1763912780.003278,14.040529490742873,0.4668975873245878,39.48874208253368
1763912780.066023,14.043646674851026,0.4538356304412403,39.72870176939789
1763912780.1411,14.047180511910232,0.4413221088149909,39.968797336473195
1763912780.216097,14.05112481502906,0.42936304337994774,40.20901615084803
1763912780.279384,14.0554741995959,0.41796460565631754,40.449357886228526
1763912780.338504,14.060224268743196,0.407131059469836,40.68982878884955
1763912780.398193,14.06537164769008,0.3968661565433805,40.93041628787275
1763912780.459505,14.070913730136605,0.38717419265939207,41.17112009791429
1763912780.520277,14.076848908138885,0.3780572524620718,41.411946498778036
1763912780.581265,14.08317583579252,0.3695203966337945,41.65289315536728
1763912780.642205,14.089892090348608,0.3615675978972872,41.89394750801618
1763912780.718143,14.096995111277266,0.35420200249447714,42.13510936044524
1763912780.79364,14.104481768805607,0.347427020588569,42.37638506816884
1763912780.865234,14.11234983972968,0.3412443432665339,42.61777251831625
1763912780.924354,14.120597006458066,0.33565591882091206,42.85925926374374
1763912780.983801,14.129222384983825,0.33066193193240195,43.10084519364191
1763912781.042892,14.138225759674448,0.3262642165480251,43.342536652592656
1763912781.103347,14.147605945651456,0.3224662940994205,43.58433154868244
1763912781.163266,14.157362896579173,0.31927195303478795,43.8262379264424
1763912781.223755,14.167497798089112,0.31668642105126704,44.06826176148367
1763912781.283722,14.178010825058834,0.3147160634914215,44.31039025926531
1763912781.344319,14.188902197663403,0.3133653178664952,44.55262296349937
1763912781.404252,14.200172417394347,0.3126384081131785,44.794955678438185
1763912781.469604,14.21182032802862,0.31253867636931254,45.037388140078576
1763912781.547075,14.22384352728111,0.31306717459920125,45.27991629887615
1763912781.622479,14.236246595119042,0.31413789922480356,45.5225513151232
1763912781.683996,14.249037129570066,0.31561496128876254,45.765297288458505
1763912781.744639,14.262225973703977,0.3173108550169384,46.00814069749071
1763912781.80472,14.275827937906593,0.31901259911001595,46.251073950078606
1763912781.871567,14.289854842229024,0.3205669644755345,46.49409507531695
1763912781.948224,14.304314715187942,0.32187844716829667,46.73720036209629
1763912782.025623,14.319212729533993,0.3228955118108204,46.980386463180544
1763912782.086637,14.334552300173222,0.3235943085976997,47.223651200042134
1763912782.14586,14.350336725292552,0.32396161050819433,47.46698218968082
1763912782.204534,14.366569827672704,0.32399111722499047,47.710379434606885
1763912782.269552,14.383256136522514,0.32368142849396014,47.95384950743815
1763912782.344122,14.400399305808723,0.3230337638096371,48.19738029376878
1763912782.419608,14.41800239314072,0.32205080568377453,48.44098235342709
1763912782.48176,14.436067003283624,0.3207370487147874,48.684660469454585
1763912782.540917,14.454593010638167,0.319096826884039,48.92840456697379
1763912782.60059,14.47358052496185,0.31713522155829615,49.17220272653299
1763912782.661756,14.493030862282927,0.31485579649623446,49.41605545195955
1763912782.736858,14.512946527385765,0.31226131883958774,49.65996957630695
1763912782.811451,14.53333046981293,0.30935570115090205,49.90394341139691
1763912782.877121,14.554184498069976,0.3061441252338062,50.14796508610359
1763912782.935036,14.575510497885057,0.3026321458571258,50.39203512533862
1763912782.99578,14.597309972154237,0.2988260779143276,50.63616049652932
1763912783.055078,14.619583594659012,0.29473311783842177,50.88033972513529
1763912783.115723,14.64233357923072,0.29035907106801034,51.12458159558911
1763912783.175939,14.665560781464793,0.2857090643989831,51.36888255549912
1763912783.235634,14.68926752489808,0.28078734865379373,51.61323259048155
1763912783.313396,14.71345694207886,0.27559707986700777,51.85763009748643
1763912783.390615,14.738130892963214,0.2701412200048337,52.10207358218751
1763912783.464244,14.763290440444457,0.2644239288794391,52.34655127586524
1763912783.52452,14.788936717649689,0.2584483090642372,52.591074080139435
1763912783.584465,14.815069335872193,0.2522176547038714,52.835647073490755
1763912783.644474,14.841687711708023,0.2457352911427091,53.080260383860086
1763912783.718226,14.868793994474537,0.23900221537097552,53.324922782303126
1763912783.792904,14.89638931979546,0.23202018180986841,53.56962049913107
1763912783.86443,14.92447562036469,0.2247904569445287,53.814345657158476
1763912783.923453,14.953055658080917,0.21731408243298483,54.059105268780904
1763912783.982907,14.982130257683192,0.2095919554519496,54.303887613546486
1763912784.041918,15.011701820214192,0.20162498139120938,54.54870363003927
1763912784.101215,15.041772615889547,0.193413726295643,54.7935582492707
1763912784.161772,15.0723444100563,0.18495765419748803,55.03845186029362
1763912784.221424,15.103419266381142,0.17625645523647224,55.2833809743936
1763912784.281237,15.134998197846048,0.1673096482369401,55.528345951149284
1763912784.340557,15.16708128078046,0.15811641966961432,55.77334342461477
1763912784.400137,15.199667873915308,0.14867692668493487,56.018363624347714
1763912784.463192,15.232757385361325,0.13899187533276344,56.26340532027953
1763912784.537903,15.266349639713319,0.1290618314115694,56.508467227531966
1763912784.612825,15.300374858650665,0.11887691551830436,56.753570780743395
1763912784.68787,15.334713817170117,0.10842321484739025,56.99871431382135
1763912784.763157,15.369197005672673,0.09768074076740782,57.24388529742478
1763912784.838863,15.40362879743614,0.0866260993983696,57.48908857321437
1763912784.897046,15.437859982299273,0.07524226888275366,57.73432597275694
1763912784.956228,15.471794088001916,0.0635174989259248,57.97959524774109
1763912785.016802,15.50538011316029,0.05144453547833024,58.22489409755975
1763912785.074856,15.538595005197696,0.039018832886443436,58.47022170237572
1763912785.135321,15.57142553331653,0.02623669025336047,58.715577167408476
1763912785.194073,15.60386651087665,0.013095074766011235,58.96095974355779
1763912785.255753,15.635915439802414,-0.00040894242421002743,59.20636866372759
1763912785.314717,15.667570990167556,-0.014278351220223369,59.45180326790199
1763912785.376456,15.698834015132048,-0.02851608469663796,59.69726274559718
1763912785.437916,15.729705469934006,-0.04312295429938809,59.94274653264464
1763912785.497756,15.760187506669357,-0.05809995809916963,60.188264227199994
1763912785.560304,15.79028286021683,-0.07344804739576898,60.433823404973104
1763912785.622577,15.819993732755252,-0.08916788899610757,60.67941295375852
1763912785.699496,15.849321509638736,-0.10526018685068775,60.925023667800765
1763912785.781234,15.878267699148623,-0.12172797450132132,61.17065481823632
1763912785.85833,15.906834085118996,-0.13857153252133317,61.416305840929965
1763912785.919998,15.935022280309108,-0.15579119538307667,61.66196578718564
1763912785.981547,15.962834867902213,-0.17338977022123156,61.907646316945886
1763912786.042164,15.990274781713268,-0.19137002567953473,62.15335314525441
1763912786.101557,16.017345012242114,-0.20973501130236605,62.39906680139127
1763912786.164253,16.044048251977085,-0.2284874354104001,62.64477842748838
1763912786.226839,16.070386452300585,-0.24763153112045744,62.89049780354239
1763912786.304199,16.09636043995464,-0.26716902613047194,63.13623268363532
1763912786.384449,16.12196930854568,-0.2871016870407209,63.381982404010714
1763912786.460724,16.147213357352626,-0.3074312561065192,63.62774621796964
1763912786.521541,16.17209277689618,-0.32815805740924353,63.873523505048105
1763912786.582552,16.196606820878134,-0.3492829245097188,64.11931357650278
1763912786.643127,16.22074523652493,-0.3707087836792932,64.3651285764335
1763912786.702479,16.244489710970303,-0.39227881785519964,64.61097794988744
1763912786.763638,16.26781580415767,-0.41379341282188115,64.85686604354079
1763912786.824182,16.290695610384414,-0.43502103614568366,65.10278357402616
1763912786.883235,16.313106747144566,-0.45578624410791874,65.3487178319283
1763912786.944955,16.3350360044349,-0.4759817265060818,65.5946664120024
1763912787.003859,16.356474221058107,-0.4955311946140001,65.84063756417706
1763912787.072496,16.3774161369396,-0.5143846082211472,66.086617142797
1763912787.150933,16.397859083388354,-0.5325166491631631,66.33258756830675
1763912787.226008,16.41780000385668,-0.5499144160973383,66.57855860667065
1763912787.286703,16.437234736583058,-0.5665779272239256,66.82453837832848
1763912787.347582,16.456160378331546,-0.5825128276598338,67.07052670829499
1763912787.40712,16.474574117619547,-0.5977255869025118,67.31652341828911
1763912787.477703,16.492475500393077,-0.6122231883341034,67.56252846471652
1763912787.555893,16.509865217131093,-0.6260132156581575,67.80854182494417
1763912787.630352,16.52674400395097,-0.6391047318250382,68.05457375460671
1763912787.691785,16.543111957657523,-0.6515077841885561,68.3006118870997
1763912787.752696,16.558966780242685,-0.6632311161223895,68.54664962312447
1763912787.812304,16.57430507888289,-0.6742844869287583,68.7926952173706
1763912787.885314,16.589124200359134,-0.6846760300119891,69.03873823229195
1763912787.964214,16.603422158141072,-0.6944135068478711,69.28478058637764
1763912788.038069,16.617197363372824,-0.7035049255481978,69.53082037249959
1763912788.104407,16.630448813306785,-0.7119593225233323,69.77685944789633
1763912788.181177,16.643174834146034,-0.7197841011291307,70.02290604274697
1763912788.244491,16.655372480159908,-0.7269858366812566,70.26897007581452
1763912788.304441,16.667038459501402,-0.7335725965592332,70.51503890472374
1763912788.370257,16.678168049348855,-0.7395484431488122,70.76110567059968
1763912788.441714,16.688756309732213,-0.744917737078805,71.00716801837125
1763912788.520923,16.69879913458049,-0.7496854574676034,71.25323782976497
1763912788.603236,16.708293920929755,-0.7538546543655935,71.4993210806516
1763912788.680546,16.71723861599375,-0.7574298350835251,71.74540884540733
1763912788.755035,16.725631114381358,-0.7604168141526279,71.9915006493415
1763912788.832236,16.73346790065478,-0.7628192150014043,72.23759606716905
1763912788.892,16.740745586860665,-0.7646409185793385,72.4836842824749
1763912788.952858,16.7474614731768,-0.7658870677825862,72.72976688602655
1763912789.011961,16.753612329914116,-0.7665600258047838,72.9758620906071
1763912789.084108,16.75919658461126,-0.7666621710086111,73.221960991293
1763912789.158071,16.76421220450395,-0.7661977084227917,73.46805992786517
1763912789.231633,16.768656881683793,-0.7651679332705248,73.71415931402744
1763912789.292569,16.772526946521857,-0.7635736732896866,73.96025849984328
1763912789.352922,16.775819671948764,-0.7614157698642936,74.20635677166176
1763912789.412753,16.778530942032635,-0.7586945543271779,74.45246374612096
1763912789.472867,16.780656787671067,-0.755409510693767,74.69857656954103
1763912789.531714,16.782194891825927,-0.7515609250815927,74.94469632898907
1763912789.589055,16.783211413328623,-0.7471414389966609,75.19083025002493
1763912789.649162,16.783824195827517,-0.7421380658513631,75.43696955050073
1763912789.7082,16.784199156005428,-0.7365322220631639,75.68311992662979
1763912789.766633,16.78453306166353,-0.7303004422702051,75.92929085509407
1763912789.827436,16.784990517419168,-0.7234230825707291,76.17548001957275
1763912789.885653,16.78569018177074,-0.7158853466154972,76.42167363419266
1763912789.944759,16.786717436157737,-0.7076766475559891,76.66786051701042
1763912790.00419,16.788132219475187,-0.698790181905908,76.91403873053034
1763912790.071765,16.789975600082407,-0.6892215613876219,77.16020647778815
1763912790.146617,16.792273527424364,-0.6789683546620321,77.40636213212137
1763912790.220874,16.795036802136906,-0.6680293206764609,77.65249431054114
1763912790.283626,16.798267774354837,-0.6564031824911172,77.89860423081595
1763912790.343377,16.801964276987643,-0.6440880630738788,78.14469963753331
1763912790.402347,16.80612065027356,-0.6310843771186136,78.39077980534715
1763912790.471511,16.810729922912472,-0.6173916972374185,78.6368427101214
1763912790.547877,16.815785576039612,-0.6030124974436372,78.88288963196527
1763912790.622605,16.82128174259022,-0.5879494427229057,79.1289098142565
1763912790.685365,16.827212674462583,-0.5722025956766071,79.37491500590573
1763912790.74657,16.833573034604388,-0.5557746078624795,79.62091114444705
1763912790.805885,16.840356698511844,-0.538665943520969,79.86688917318494
1763912790.874745,16.847557158018112,-0.5208764949398382,80.11284847530474
1763912790.95036,16.855167957627057,-0.5024058889159302,80.35878848782781
1763912791.023824,16.8631827912447,-0.4832542023393075,80.60470860586767
1763912791.086354,16.871594918725837,-0.4634212585493232,80.85061856420552
1763912791.14526,16.88039705518337,-0.4429087604452198,81.09651577136322
1763912791.203882,16.889582886467206,-0.421719205138496,81.34239123020276
1763912791.272818,16.899145429919038,-0.39985304144114836,81.58823407853869
1763912791.346826,16.909079310732974,-0.37731143311667803,81.8340457544545
1763912791.420634,16.919380466968082,-0.35409457286519824,82.07982382758246
